"C_ID";"G_ID";"JAHR";"B"
"SO";"1442";2006;17.08
"VD";"1442";2006;15.52
"VS";"1442";2006;8.76
"ZG";"1442";2006;1
"ZH";"1442";2006;2.17
"VS";"1454";2006;7017
"AG";"1479";2006;6214.64
"AI";"1479";2006;4
"AR";"1479";2006;28.26
"BE";"1479";2006;5303.28
"BL";"1479";2006;368.51
"BS";"1479";2006;1168.27
"FR";"1479";2006;8849.38
"GE";"1479";2006;101018.77
"GL";"1479";2006;133.81
"GR";"1479";2006;171.67
"JU";"1479";2006;3927.84
"LU";"1479";2006;279.54
"NE";"1479";2006;21371.58
"NW";"1479";2006;24.48
"OW";"1479";2006;11.84
"SG";"1479";2006;830.29
"SH";"1479";2006;130.6
"SO";"1479";2006;1272.48
"SZ";"1479";2006;209
"TG";"1479";2006;2884.91
"TI";"1479";2006;13760.06
"UR";"1479";2006;12.58
"VD";"1479";2006;38356.25
"VS";"1479";2006;38162.74
"ZG";"1479";2006;181.93
"ZH";"1479";2006;40204.59
"BE";"1507";2006;7.58
"FR";"1507";2006;2.17
"GE";"1507";2006;3.67
"GR";"1507";2006;0.67
"LU";"1507";2006;11.75
"NE";"1507";2006;2.9
"NW";"1507";2006;0.67
"TG";"1507";2006;0.25
"VD";"1507";2006;10.17
"VS";"1507";2006;6827.38
"ZH";"1507";2006;1.16
"AG";"1509";2006;31808.04160924
"AI";"1509";2006;449.150125001
"AR";"1509";2006;3515.369053228
"BE";"1509";2006;56779.35197864
"BL";"1509";2006;20248.619811541
"BS";"1509";2006;7747.98275931
"FR";"1509";2006;6363.656250335
"GE";"1509";2006;14470.66360727
"GL";"1509";2006;2244.634678279
"GR";"1509";2006;5212.889216155
"JU";"1509";2006;1857.131093749
"LU";"1509";2006;15117.910057421
"NE";"1509";2006;6794.1653234
"NW";"1509";2006;1261.617615852
"OW";"1509";2006;1583.096346312
"SG";"1509";2006;15485.102329348
"SH";"1509";2006;3257.109894023
"SO";"1509";2006;18928.706374587
"SZ";"1509";2006;9600.114263921
"TG";"1509";2006;11056.633519004
"TI";"1509";2006;12545.218286544
"UR";"1509";2006;785.255349795
"VD";"1509";2006;16596.47494579
"VS";"1509";2006;3366.145227265
"ZG";"1509";2006;8619.849877623
"ZH";"1509";2006;94485.13957108
"AG";"1520";2006;114.37
"AR";"1520";2006;20.39
"BE";"1520";2006;2314.77
"BL";"1520";2006;19
"BS";"1520";2006;33.57
"FR";"1520";2006;182.5
"GE";"1520";2006;50.06
"GL";"1520";2006;48.22
"GR";"1520";2006;690.04
"JU";"1520";2006;19.91
"LU";"1520";2006;204.75
"NE";"1520";2006;111.67
"NW";"1520";2006;114.18
"OW";"1520";2006;117.08
"SG";"1520";2006;64.41
"SH";"1520";2006;32.41
"SO";"1520";2006;26.58
"SZ";"1520";2006;76
"TG";"1520";2006;38.08
"TI";"1520";2006;639.52
"UR";"1520";2006;83.76
"VD";"1520";2006;2522.57
"VS";"1520";2006;2009.29
"ZG";"1520";2006;29.84
"ZH";"1520";2006;315.51
"AG";"1529";2006;19642.8333
"AI";"1529";2006;242.9999
"AR";"1529";2006;2054.7499
"BE";"1529";2006;36375.9172
"BL";"1529";2006;11092.8333
"BS";"1529";2006;7432.2499
"FR";"1529";2006;5979.3333
"GE";"1529";2006;64980.7502
"GL";"1529";2006;654.0001
"GR";"1529";2006;2662.1666
"JU";"1529";2006;730.4166
"LU";"1529";2006;6681.9167
"NE";"1529";2006;12808.9166
"NW";"1529";2006;720.2501
"OW";"1529";2006;495.4168
"SG";"1529";2006;12208.6665
"SH";"1529";2006;5797.75
"SO";"1529";2006;27678.6666
"SZ";"1529";2006;2304.0833
"TG";"1529";2006;7784.2498
"TI";"1529";2006;10215.9167
"UR";"1529";2006;263.6666
"VD";"1529";2006;43418.5832
"VS";"1529";2006;5512.6666
"ZG";"1529";2006;2614.0834
"ZH";"1529";2006;47844.0832
"AG";"1535";2006;81.16
"AI";"1535";2006;0.33
"AR";"1535";2006;3.58
"BE";"1535";2006;215.99
"BL";"1535";2006;13.08
"BS";"1535";2006;20.41
"FR";"1535";2006;3833.77
"GE";"1535";2006;10314.09
"GL";"1535";2006;0.17
"GR";"1535";2006;12.33
"JU";"1535";2006;83.4
"LU";"1535";2006;22.92
"NE";"1535";2006;384.6
"NW";"1535";2006;0.33
"OW";"1535";2006;1.33
"SG";"1535";2006;38.91
"SH";"1535";2006;1.25
"SO";"1535";2006;49.56
"SZ";"1535";2006;7.43
"TG";"1535";2006;16.25
"TI";"1535";2006;129.72
"VD";"1535";2006;87538.1
"VS";"1535";2006;1001.23
"ZG";"1535";2006;13.25
"ZH";"1535";2006;200.57
"AG";"1542";2006;6327.83
"AI";"1542";2006;53.58
"AR";"1542";2006;265.66
"BE";"1542";2006;38472.96
"BL";"1542";2006;9422.98
"BS";"1542";2006;14167.02
"FR";"1542";2006;17991.05
"GE";"1542";2006;54879.28
"GL";"1542";2006;209.67
"GR";"1542";2006;1384.4
"JU";"1542";2006;9040.91
"LU";"1542";2006;2276.87
"NE";"1542";2006;36724.98
"NW";"1542";2006;366.16
"OW";"1542";2006;204.49
"SG";"1542";2006;2625.42
"SH";"1542";2006;1737.93
"SO";"1542";2006;6152.25
"SZ";"1542";2006;2178.82
"TG";"1542";2006;3665.46
"TI";"1542";2006;17399.28
"UR";"1542";2006;284.33
"VD";"1542";2006;94675.73
"VS";"1542";2006;7707.5
"ZG";"1542";2006;1784.07
"ZH";"1542";2006;37731.48
"AG";"1551";2006;2075.52
"AI";"1551";2006;1
"AR";"1551";2006;59.74
"BE";"1551";2006;9543.34
"BL";"1551";2006;642.11
"BS";"1551";2006;266.08
"FR";"1551";2006;4529.16
"GE";"1551";2006;2177.66
"GL";"1551";2006;51.42
"GR";"1551";2006;257.48
"JU";"1551";2006;11635.45
"LU";"1551";2006;741.01
"NE";"1551";2006;899.57
"NW";"1551";2006;50.33
"OW";"1551";2006;92.67
"SG";"1551";2006;801.91
"SH";"1551";2006;114
"SO";"1551";2006;12265.43
"SZ";"1551";2006;424.52
"TG";"1551";2006;952.82
"TI";"1551";2006;9040.69
"UR";"1551";2006;46.75
"VD";"1551";2006;1126.92
"VS";"1551";2006;721.45
"ZG";"1551";2006;342.42
"ZH";"1551";2006;8711.19
"AG";"1552";2006;529.500000000002
"AI";"1552";2006;3
"AR";"1552";2006;13.75
"BE";"1552";2006;375.666666666667
"BL";"1552";2006;131.083333333333
"BS";"1552";2006;70.333333333332
"FR";"1552";2006;89.000000000001
"GE";"1552";2006;345.666666666667
"GL";"1552";2006;12
"GR";"1552";2006;88.833333333332
"JU";"1552";2006;103.833333333334
"LU";"1552";2006;69.000000000001
"NE";"1552";2006;61.416666666668
"NW";"1552";2006;19.833333333333
"SG";"1552";2006;157.833333333335
"SH";"1552";2006;95.916666666666
"SO";"1552";2006;213.583333333333
"SZ";"1552";2006;88.833333333333
"TG";"1552";2006;398.083333333333
"TI";"1552";2006;63.000000000001
"VD";"1552";2006;1069.66666666667
"VS";"1552";2006;46.25
"ZG";"1552";2006;60.416666666666
"ZH";"1552";2006;2138.58333333333
"AG";"1555";2006;26364.9166674
"BE";"1555";2006;201519.166669
"BL";"1555";2006;17229.570785106
"BS";"1555";2006;6934.98069493
"FR";"1555";2006;19350.000000223
"LU";"1555";2006;4484.416666567
"NW";"1555";2006;1032.000000006
"OW";"1555";2006;1177.999999966
"SG";"1555";2006;11197.99999996
"SH";"1555";2006;3762.333333273
"SO";"1555";2006;15467.94852033
"SZ";"1555";2006;2126.999999916
"TI";"1555";2006;15602
"UR";"1555";2006;411.999999988
"VD";"1555";2006;40410.00000056
"VS";"1555";2006;4690.999999908
"ZG";"1555";2006;4080.9999999
"ZH";"1555";2006;50119.8333322
"AG";"1560";2006;5651
"AI";"1560";2006;1008
"AR";"1560";2006;2848
"BE";"1560";2006;18908
"BL";"1560";2006;2863
"BS";"1560";2006;49
"FR";"1560";2006;573
"GE";"1560";2006;6
"GL";"1560";2006;362
"GR";"1560";2006;224
"JU";"1560";2006;1883
"LU";"1560";2006;4861
"NE";"1560";2006;4044
"NW";"1560";2006;866
"OW";"1560";2006;827
"SG";"1560";2006;9065
"SH";"1560";2006;882
"SO";"1560";2006;2745
"SZ";"1560";2006;3766
"TG";"1560";2006;6271
"TI";"1560";2006;803
"UR";"1560";2006;1574
"VD";"1560";2006;23
"VS";"1560";2006;34
"ZG";"1560";2006;936
"ZH";"1560";2006;12889
"AG";"1562";2006;83549.7500009
"AI";"1562";2006;1705.416666763
"AR";"1562";2006;7516.66666663
"BE";"1562";2006;116458.50000217
"BL";"1562";2006;25277.00000001
"BS";"1562";2006;10848.2500002
"FR";"1562";2006;14516.333333337
"GE";"1562";2006;34530.16666777
"GL";"1562";2006;7895.91666677
"GR";"1562";2006;15774.916666547
"JU";"1562";2006;2145.25
"LU";"1562";2006;21384.583333163
"NE";"1562";2006;6403.16666665
"NW";"1562";2006;4296.750000007
"OW";"1562";2006;3568.58333337
"SG";"1562";2006;41886.2500006
"SH";"1562";2006;6118.166666687
"SO";"1562";2006;33898.58333307
"SZ";"1562";2006;15034.33333313
"TG";"1562";2006;30465.83333353
"TI";"1562";2006;63048.49999613
"UR";"1562";2006;4466.74999993
"VD";"1562";2006;51607.33333214
"VS";"1562";2006;20004.33333339
"ZG";"1562";2006;12300.83333347
"ZH";"1562";2006;199412.0833342
"AG";"1563";2006;898
"AI";"1563";2006;30
"AR";"1563";2006;163
"BE";"1563";2006;21731
"BL";"1563";2006;864
"BS";"1563";2006;418
"FR";"1563";2006;629
"GE";"1563";2006;19
"GL";"1563";2006;117
"GR";"1563";2006;345
"JU";"1563";2006;17
"LU";"1563";2006;532
"NE";"1563";2006;42
"NW";"1563";2006;42
"OW";"1563";2006;80
"SG";"1563";2006;2028
"SH";"1563";2006;307
"SO";"1563";2006;1360
"SZ";"1563";2006;294
"TG";"1563";2006;10154
"TI";"1563";2006;65
"UR";"1563";2006;26
"VD";"1563";2006;76
"VS";"1563";2006;84
"ZG";"1563";2006;181
"ZH";"1563";2006;1323
"AG";"1565";2006;36.416666667
"AI";"1565";2006;12.083333333
"AR";"1565";2006;9.083333334
"BE";"1565";2006;2597.416666776
"BL";"1565";2006;74.916666666
"BS";"1565";2006;6.333333333
"FR";"1565";2006;323.416666666
"GE";"1565";2006;308.250000003
"GL";"1565";2006;6.916666666
"GR";"1565";2006;1.75
"JU";"1565";2006;71.666666663
"LU";"1565";2006;25.083333332
"NE";"1565";2006;2831.500000017
"NW";"1565";2006;22.166666667
"OW";"1565";2006;47.916666666
"SG";"1565";2006;22.916666667
"SH";"1565";2006;1.916666667
"SO";"1565";2006;22.416666666
"SZ";"1565";2006;81.333333334
"TG";"1565";2006;12.166666667
"TI";"1565";2006;86.083333331
"UR";"1565";2006;6
"VD";"1565";2006;8802.666666976
"VS";"1565";2006;115.500000002
"ZG";"1565";2006;9.166666666
"ZH";"1565";2006;1483.749999968
"AG";"1566";2006;6094.833333073
"AI";"1566";2006;151.499999997
"AR";"1566";2006;831.000000066
"BE";"1566";2006;13086.416667498
"BL";"1566";2006;3774.833333366
"BS";"1566";2006;2169.74999999
"FR";"1566";2006;4383.58333334
"GE";"1566";2006;1871.499999974
"GL";"1566";2006;232.083333324
"GR";"1566";2006;1428.91666662
"JU";"1566";2006;564.333333337
"LU";"1566";2006;2212.999999987
"NE";"1566";2006;7236.750000196
"NW";"1566";2006;194.916666668
"OW";"1566";2006;260.666666665
"SG";"1566";2006;10556.083332533
"SH";"1566";2006;657.833333326
"SO";"1566";2006;1744.749999923
"SZ";"1566";2006;658.583333357
"TG";"1566";2006;5039.500000093
"TI";"1566";2006;6467.999999954
"UR";"1566";2006;152.083333329
"VD";"1566";2006;10689.7499999
"VS";"1566";2006;5534.500000054
"ZG";"1566";2006;531.749999986
"ZH";"1566";2006;20906.916666163
"AG";"1568";2006;78.25
"BE";"1568";2006;951.9996
"BL";"1568";2006;66.5836
"BS";"1568";2006;41.1667
"FR";"1568";2006;76.2499
"LU";"1568";2006;270.7499
"NW";"1568";2006;13.5833
"OW";"1568";2006;23.5
"SG";"1568";2006;240.6667
"SH";"1568";2006;8.8334
"SO";"1568";2006;510.1666
"SZ";"1568";2006;76.25
"TI";"1568";2006;9.3335
"UR";"1568";2006;14.6666
"VD";"1568";2006;223.5833
"VS";"1568";2006;8.8332
"ZG";"1568";2006;44.0834
"ZH";"1568";2006;297.7502
"AG";"1569";2006;78.74
"AI";"1569";2006;2.33
"AR";"1569";2006;59.66
"BE";"1569";2006;1684.9
"BL";"1569";2006;117.84
"BS";"1569";2006;162.67
"FR";"1569";2006;820.86
"GE";"1569";2006;3545.32
"GL";"1569";2006;430.26
"GR";"1569";2006;744.87
"JU";"1569";2006;1578.23
"LU";"1569";2006;38.85
"NE";"1569";2006;1216.02
"NW";"1569";2006;7.58
"OW";"1569";2006;0.08
"SG";"1569";2006;74.35
"SH";"1569";2006;18.85
"SO";"1569";2006;24.92
"SZ";"1569";2006;16.91
"TG";"1569";2006;318.73
"TI";"1569";2006;1959.41
"UR";"1569";2006;81.84
"VD";"1569";2006;3931.04
"VS";"1569";2006;633
"ZG";"1569";2006;34.99
"ZH";"1569";2006;1705.78
"AG";"1570";2006;3.3334
"BE";"1570";2006;3.5
"FR";"1570";2006;2.25
"AG";"1571";2006;0.83
"BE";"1571";2006;136.09
"FR";"1571";2006;12
"GE";"1571";2006;77.5
"GR";"1571";2006;0.25
"JU";"1571";2006;7.75
"LU";"1571";2006;0.33
"NE";"1571";2006;118.75
"OW";"1571";2006;1
"SG";"1571";2006;4.25
"SH";"1571";2006;0.25
"SO";"1571";2006;0.92
"SZ";"1571";2006;0.33
"TG";"1571";2006;0.5
"VD";"1571";2006;1144.23
"VS";"1571";2006;49.58
"ZH";"1571";2006;12.41
"CH";"0008";2006;951578
"CH";"0032";2006;32657
"CH";"0057";2006;13445
"CH";"0062";2006;47969.24
"CH";"0097";2006;943
"CH";"0134";2006;3419
"CH";"0160";2006;30654.94
"CH";"0178";2006;980
"CH";"0182";2006;50527
"CH";"0194";2006;21081
"CH";"0216";2006;2144.63
"CH";"0246";2006;5815.21
"CH";"0261";2006;21834
"CH";"0263";2006;66804.39
"CH";"0290";2006;528351.540000755
"CH";"0294";2006;8866
"CH";"0312";2006;170658.81
"CH";"0343";2006;89920.37
"CH";"0360";2006;14759.504013
"CH";"0376";2006;299025
"CH";"0411";2006;40835
"CH";"0445";2006;57562.48
"CH";"0455";2006;138109.4
"CH";"0484";2006;23484.36
"CH";"0509";2006;135267.249997139
"CH";"0556";2006;2809.88
"CH";"0558";2006;2813
"CH";"0591";2006;8551
"CH";"0623";2006;1390
"CH";"0627";2006;2711
"CH";"0749";2006;66747.82
"CH";"0758";2006;1506
"CH";"0762";2006;30525.2
"CH";"0774";2006;12445.66
"CH";"0780";2006;3853
"CH";"0790";2006;1587
"CH";"0820";2006;2807
"CH";"0829";2006;19670.603
"CH";"0881";2006;153190
"CH";"0895";2006;818
"CH";"0901";2006;2456
"CH";"0923";2006;12766
"CH";"0941";2006;15077
"CH";"0966";2006;6300
"CH";"0979";2006;2112
"CH";"0994";2006;313262.08333277
"CH";"1003";2006;211
"CH";"1040";2006;2948
"CH";"1058";2006;103
"CH";"1060";2006;273802
"CH";"1097";2006;7873.19
"CH";"1113";2006;4614
"CH";"1142";2006;1059
"CH";"1147";2006;464
"CH";"1159";2006;15673
"CH";"1215";2006;7236.55
"CH";"1318";2006;5111.17
"CH";"1322";2006;5724
"CH";"1328";2006;7331
"CH";"1331";2006;1143
"CH";"1362";2006;567
"CH";"1384";2006;578094
"CH";"1386";2006;11780
"CH";"1395";2006;21936.666666452
"CH";"1401";2006;9721
"CH";"1423";2006;4794
"CH";"1442";2006;1129.8
"CH";"1454";2006;7017
"CH";"1479";2006;284881.3
"CH";"1507";2006;6868.37
"CH";"1509";2006;370180.029164713
"CH";"1520";2006;9878.48
"CH";"1529";2006;338197.1664
"CH";"1535";2006;103983.76
"CH";"1542";2006;367730.11
"CH";"1551";2006;67570.64
"CH";"1552";2006;6245.08333333334
"CH";"1555";2006;425964.166669233
"CH";"1560";2006;83961
"CH";"1562";2006;834114.250000564
"CH";"1563";2006;41825
"CH";"1565";2006;17018.833333733
"CH";"1566";2006;107433.833332719
"CH";"1568";2006;2956.2499
"CH";"1569";2006;19288.03
"CH";"1570";2006;9.0834
"CH";"1571";2006;1566.97
