"C_ID";"G_ID";"JAHR";"B"
"ZH";"0376";2009;38758
"AG";"0445";2009;1927.54
"AI";"0445";2009;6
"AR";"0445";2009;62.34
"BE";"0445";2009;10160.94
"BL";"0445";2009;9397.97
"BS";"0445";2009;6466.62
"FR";"0445";2009;1521.17
"GE";"0445";2009;1675.68
"GL";"0445";2009;61.84
"GR";"0445";2009;2410.39
"JU";"0445";2009;357.1
"LU";"0445";2009;237.49
"NE";"0445";2009;4659.08
"NW";"0445";2009;34
"OW";"0445";2009;27.08
"SG";"0445";2009;668.65
"SH";"0445";2009;277.81
"SO";"0445";2009;719.33
"SZ";"0445";2009;855.23
"TG";"0445";2009;415.45
"TI";"0445";2009;2146.22
"UR";"0445";2009;28.42
"VD";"0445";2009;1963.45
"VS";"0445";2009;1008.83
"ZG";"0445";2009;123.22
"ZH";"0445";2009;20983.5
"AG";"0455";2009;847.370555555556
"AI";"0455";2009;100.42
"AR";"0455";2009;503.1
"BE";"0455";2009;2143.94944444444
"BL";"0455";2009;272.343333333333
"BS";"0455";2009;454.830555555555
"FR";"0455";2009;221.014444444444
"GE";"0455";2009;75.2472222222222
"GL";"0455";2009;2552.66833333334
"GR";"0455";2009;83695.2727777778
"JU";"0455";2009;12.2955555555556
"LU";"0455";2009;654.538333333334
"NE";"0455";2009;58.3272222222222
"NW";"0455";2009;109.073888888889
"OW";"0455";2009;142.679444444444
"SG";"0455";2009;9893.00666666666
"SH";"0455";2009;4167.94388888889
"SO";"0455";2009;158.07
"SZ";"0455";2009;2518.64666666667
"TG";"0455";2009;8072.56444444444
"TI";"0455";2009;8971.11722222222
"UR";"0455";2009;128.973888888889
"VD";"0455";2009;1554.58777777778
"VS";"0455";2009;1458.055
"ZG";"0455";2009;544.12
"ZH";"0455";2009;27655.9188888889
"AG";"0484";2009;630.15
"AI";"0484";2009;126.76
"AR";"0484";2009;1045.35
"BE";"0484";2009;326.3
"BL";"0484";2009;101.15
"BS";"0484";2009;162.25
"FR";"0484";2009;2899.36
"GE";"0484";2009;12.69
"GL";"0484";2009;59.42
"GR";"0484";2009;172.32
"JU";"0484";2009;8.67
"LU";"0484";2009;166.95
"NE";"0484";2009;42.68
"NW";"0484";2009;4.75
"OW";"0484";2009;6.08
"SG";"0484";2009;533.96
"SH";"0484";2009;67.9
"SO";"0484";2009;165.76
"SZ";"0484";2009;80.91
"TG";"0484";2009;355.23
"TI";"0484";2009;4589.32
"UR";"0484";2009;9.83
"VD";"0484";2009;75.49
"VS";"0484";2009;2262.48
"ZG";"0484";2009;74.33
"ZH";"0484";2009;7309.36
"AG";"0509";2009;13933.7717888042
"AI";"0509";2009;238.828904343009
"AR";"0509";2009;541.987439234713
"BE";"0509";2009;11827.9296561546
"BL";"0509";2009;28158.6800049784
"BS";"0509";2009;62768.6617672476
"FR";"0509";2009;3938.25644342441
"GE";"0509";2009;843.501235198928
"GL";"0509";2009;321.838359533585
"GR";"0509";2009;745.73851316277
"JU";"0509";2009;327.329734598394
"LU";"0509";2009;13350.9740164713
"NE";"0509";2009;393.000458037808
"NW";"0509";2009;1460.08528858581
"OW";"0509";2009;1318.91030963087
"SG";"0509";2009;3377.22702330787
"SH";"0509";2009;1532.82941014182
"SO";"0509";2009;6512.71083689967
"SZ";"0509";2009;2771.72781377855
"TG";"0509";2009;3536.21637395113
"TI";"0509";2009;369.338860158046
"UR";"0509";2009;1463.08428560577
"VD";"0509";2009;981.330615288895
"VS";"0509";2009;772.240242577408
"ZG";"0509";2009;6726.71456562954
"ZH";"0509";2009;11269.9231120127
"AG";"0556";2009;18.66
"AI";"0556";2009;1
"AR";"0556";2009;2
"BE";"0556";2009;20.25
"BL";"0556";2009;4
"BS";"0556";2009;2.25
"FR";"0556";2009;2.84
"GE";"0556";2009;3
"GL";"0556";2009;10
"GR";"0556";2009;2565.36
"LU";"0556";2009;5.42
"NW";"0556";2009;6.92
"SG";"0556";2009;19.59
"SH";"0556";2009;1
"SO";"0556";2009;7.25
"SZ";"0556";2009;1
"TG";"0556";2009;21.91
"TI";"0556";2009;49.84
"VD";"0556";2009;8.83
"VS";"0556";2009;0.42
"ZG";"0556";2009;8.67
"ZH";"0556";2009;125.74
"ZH";"0558";2009;2034.32
"AG";"0749";2009;486.55
"AI";"0749";2009;3.09
"AR";"0749";2009;38.08
"BE";"0749";2009;1188.74
"BL";"0749";2009;1314.33
"BS";"0749";2009;109.57
"FR";"0749";2009;4326.21
"GE";"0749";2009;6086.02
"GL";"0749";2009;39.33
"GR";"0749";2009;58.99
"JU";"0749";2009;2005.92
"LU";"0749";2009;207.27
"NE";"0749";2009;2277.37
"NW";"0749";2009;15.34
"OW";"0749";2009;5.09
"SG";"0749";2009;392.03
"SH";"0749";2009;155.08
"SO";"0749";2009;128
"SZ";"0749";2009;1660.48
"TG";"0749";2009;10206.08
"TI";"0749";2009;6796.11
"UR";"0749";2009;25.27
"VD";"0749";2009;14007.38
"VS";"0749";2009;1678.4
"ZG";"0749";2009;101.84
"ZH";"0749";2009;11337.65
"AG";"0762";2009;1484
"AI";"0762";2009;195
"AR";"0762";2009;275
"BE";"0762";2009;8030
"BL";"0762";2009;329
"BS";"0762";2009;513
"FR";"0762";2009;606
"GE";"0762";2009;1061
"GL";"0762";2009;457
"GR";"0762";2009;390
"JU";"0762";2009;273
"LU";"0762";2009;1771
"NE";"0762";2009;598
"NW";"0762";2009;980
"OW";"0762";2009;502
"SG";"0762";2009;2129
"SH";"0762";2009;204
"SO";"0762";2009;974
"SZ";"0762";2009;1412
"TG";"0762";2009;1041
"TI";"0762";2009;903
"UR";"0762";2009;367
"VD";"0762";2009;1408
"VS";"0762";2009;416
"ZG";"0762";2009;526
"ZH";"0762";2009;4557
"AG";"0774";2009;15.19
"AI";"0774";2009;1.75
"AR";"0774";2009;2
"BE";"0774";2009;80.12
"BL";"0774";2009;13.15
"BS";"0774";2009;3.75
"FR";"0774";2009;3925.98
"GE";"0774";2009;69.41
"GL";"0774";2009;1.58
"GR";"0774";2009;22.08
"JU";"0774";2009;11.17
"LU";"0774";2009;12.67
"NE";"0774";2009;32.5
"NW";"0774";2009;1
"OW";"0774";2009;1.16
"SG";"0774";2009;6.41
"SH";"0774";2009;5.08
"SO";"0774";2009;28.33
"SZ";"0774";2009;30.33
"TG";"0774";2009;6.59
"TI";"0774";2009;26.42
"UR";"0774";2009;0.83
"VD";"0774";2009;862.14
"VS";"0774";2009;19188.39
"ZG";"0774";2009;20.32
"ZH";"0774";2009;504.51
"GL";"0780";2009;4005.64
"GR";"0780";2009;35.33
"SG";"0780";2009;125.84
"SZ";"0780";2009;74.58
"UR";"0780";2009;3
"AG";"0790";2009;356.916666666667
"AR";"0790";2009;0.75
