"C_ID";"G_ID";"JAHR";"B"
"VS";"0343";2010;2660.34
"ZG";"0343";2010;3035.77
"ZH";"0343";2010;3021.56
"AG";"0360";2010;1382.19
"BE";"0360";2010;1558.71
"LU";"0360";2010;12128.12
"NW";"0360";2010;78.58
"OW";"0360";2010;42.32
"SO";"0360";2010;636.18
"SZ";"0360";2010;62.74
"UR";"0360";2010;15.67
"ZG";"0360";2010;154.25
"ZH";"0360";2010;821.84
"AG";"0376";2010;9582
"AI";"0376";2010;287
"AR";"0376";2010;1739
"BE";"0376";2010;89274
"BL";"0376";2010;9421
"BS";"0376";2010;2919
"FR";"0376";2010;12918
"GE";"0376";2010;12685
"GL";"0376";2010;884
"GR";"0376";2010;7900
"JU";"0376";2010;918
"LU";"0376";2010;9459
"NE";"0376";2010;1104
"NW";"0376";2010;2493
"OW";"0376";2010;298
"SG";"0376";2010;21504
"SH";"0376";2010;1183
"SO";"0376";2010;6934
"SZ";"0376";2010;3041
"TG";"0376";2010;4215
"TI";"0376";2010;29011
"UR";"0376";2010;1502
"VD";"0376";2010;27845
"VS";"0376";2010;9578
"ZG";"0376";2010;1971
"ZH";"0376";2010;36517
"AG";"0455";2010;902.88
"AI";"0455";2010;90
"AR";"0455";2010;475
"BE";"0455";2010;2513.18
"BL";"0455";2010;318.58
"BS";"0455";2010;425.82
"FR";"0455";2010;219.24
"GE";"0455";2010;79.67
"GL";"0455";2010;2235.4
"GR";"0455";2010;80032.73
"JU";"0455";2010;18.44
"LU";"0455";2010;979.97
"NE";"0455";2010;53.98
"NW";"0455";2010;121.65
"OW";"0455";2010;300.49
"SG";"0455";2010;8875.73
"SH";"0455";2010;3853.57
"SO";"0455";2010;198.25
"SZ";"0455";2010;2215.81
"TG";"0455";2010;6986
"TI";"0455";2010;9169.86
"UR";"0455";2010;159.58
"VD";"0455";2010;1424.28
"VS";"0455";2010;1373.58
"ZG";"0455";2010;621.41
"ZH";"0455";2010;25578.06
"AG";"0509";2010;11574.9
"AI";"0509";2010;212.91
"AR";"0509";2010;677.36
"BE";"0509";2010;9951.92
"BL";"0509";2010;23819.31
"BS";"0509";2010;59636.8100000001
"FR";"0509";2010;3546.88
"GE";"0509";2010;813.669999999999
"GL";"0509";2010;391.62
"GR";"0509";2010;762.78
"JU";"0509";2010;303.09
"LU";"0509";2010;10535.33
"NE";"0509";2010;325.21
"NW";"0509";2010;1194.78
"OW";"0509";2010;1041.88
"SG";"0509";2010;6019.05
"SH";"0509";2010;2876.4
"SO";"0509";2010;5608.73
"SZ";"0509";2010;3108.72
"TG";"0509";2010;6288.58
"TI";"0509";2010;427.27
"UR";"0509";2010;1202.49
"VD";"0509";2010;1031.94
"VS";"0509";2010;622.12
"ZG";"0509";2010;5334.72000000001
"ZH";"0509";2010;18507.15
"ZH";"0558";2010;1779.92
"AG";"0762";2010;1245
"AI";"0762";2010;206
"AR";"0762";2010;268
"BE";"0762";2010;3537
"BL";"0762";2010;281
"BS";"0762";2010;402
"FR";"0762";2010;712
"GE";"0762";2010;912
"GL";"0762";2010;507
"GR";"0762";2010;437
"JU";"0762";2010;208
"LU";"0762";2010;1568
"NE";"0762";2010;148
"NW";"0762";2010;896
"OW";"0762";2010;459
"SG";"0762";2010;1709
"SH";"0762";2010;216
"SO";"0762";2010;927
"SZ";"0762";2010;1373
"TG";"0762";2010;705
"TI";"0762";2010;671
"UR";"0762";2010;342
"VD";"0762";2010;1047
"VS";"0762";2010;570
"ZG";"0762";2010;458
"ZH";"0762";2010;4344
"AG";"0774";2010;2384.54
"AI";"0774";2010;19.84
"AR";"0774";2010;98.32
"BE";"0774";2010;11085.9
"BL";"0774";2010;17458.72
"BS";"0774";2010;7070.21
"FR";"0774";2010;10284.19
"GE";"0774";2010;7434.28
"GL";"0774";2010;106.7
"GR";"0774";2010;2212.25
"JU";"0774";2010;5679.72
"LU";"0774";2010;412.33
"NE";"0774";2010;6501.39
"NW";"0774";2010;51.5
"OW";"0774";2010;45.11
"SG";"0774";2010;1033.65
"SH";"0774";2010;618.1
"SO";"0774";2010;832.14
"SZ";"0774";2010;2395.46
"TG";"0774";2010;14679.79
"TI";"0774";2010;11482.38
"UR";"0774";2010;95.84
"VD";"0774";2010;15330.15
"VS";"0774";2010;19646.86
"ZG";"0774";2010;228.1
"ZH";"0774";2010;38046.19
"GL";"0780";2010;5525
"GR";"0780";2010;54
"SG";"0780";2010;137
"SZ";"0780";2010;103
"UR";"0780";2010;7
"GR";"0820";2010;2539.6516
"AG";"0829";2010;922.67
"AR";"0829";2010;2
"BE";"0829";2010;203.65
"BL";"0829";2010;35.25
"BS";"0829";2010;32.84
"FR";"0829";2010;13.15
"GE";"0829";2010;16
"GL";"0829";2010;13
"GR";"0829";2010;16.59
"LU";"0829";2010;2626.15
"NE";"0829";2010;4.67
"NW";"0829";2010;51.83
"OW";"0829";2010;37.91
"SG";"0829";2010;88.43
"SH";"0829";2010;11.67
"SO";"0829";2010;16.58
"SZ";"0829";2010;1388.67
"TG";"0829";2010;38.83
"TI";"0829";2010;91.75
"UR";"0829";2010;26.67
"VD";"0829";2010;24.5
"VS";"0829";2010;22.01
"ZG";"0829";2010;3612.13119
"ZH";"0829";2010;5058.92
"AG";"0881";2010;23936
"AI";"0881";2010;160
"AR";"0881";2010;2752
"BE";"0881";2010;14410
"BL";"0881";2010;5839
"BS";"0881";2010;1253
"FR";"0881";2010;1456
