"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0290"	"4"	"756.12"	"6661"
"0290"	"4"	"756.10"	"15967"
"0290"	"4"	"756.25"	"8884"
"0290"	"4"	"756.08"	"3468"
"0290"	"4"	"756.18"	"6599"
"0290"	"4"	"756.26"	"5088"
"0290"	"4"	"756.03"	"92793"
"0290"	"4"	"756.24"	"3588"
"0290"	"4"	"756.07"	"11692"
"0290"	"4"	"756.06"	"9520"
"0290"	"4"	"756.17"	"34766"
"0290"	"4"	"756.14"	"4361"
"0290"	"4"	"756.11"	"12016"
"0290"	"4"	"756.05"	"23279"
"0290"	"4"	"756.20"	"14238"
"0290"	"4"	"756.21"	"14760"
"0290"	"4"	"756.04"	"8947"
"0290"	"4"	"756.22"	"7391"
"0290"	"4"	"756.23"	"9279"
"0290"	"4"	"756.09"	"19423"
"0290"	"4"	"756.01"	"70245"
"0294"	"4"	"756.19"	"11"
"0294"	"4"	"756.15"	"1"
"0294"	"4"	"756.02"	"12"
"0294"	"4"	"756.13"	"1"
"0294"	"4"	"756.10"	"1"
"0294"	"4"	"756.08"	"5"
"0294"	"4"	"756.03"	"4327"
"0294"	"4"	"756.24"	"19"
"0294"	"4"	"756.07"	"10"
"0294"	"4"	"756.06"	"273"
"0294"	"4"	"756.17"	"1"
"0294"	"4"	"756.14"	"1"
"0294"	"4"	"756.11"	"2"
"0294"	"4"	"756.05"	"2"
"0294"	"4"	"756.22"	"2"
"0294"	"4"	"756.09"	"14"
"0294"	"4"	"756.01"	"17"
"0312"	"4"	"756.19"	"19173"
"0312"	"4"	"756.16"	"82"
"0312"	"4"	"756.15"	"943"
"0312"	"4"	"756.02"	"17340"
"0312"	"4"	"756.13"	"8387"
"0312"	"4"	"756.12"	"2785"
"0312"	"4"	"756.10"	"4076"
"0312"	"4"	"756.25"	"1586"
"0312"	"4"	"756.08"	"1053"
"0312"	"4"	"756.18"	"1520"
"0312"	"4"	"756.26"	"773"
"0312"	"4"	"756.03"	"7086"
"0312"	"4"	"756.24"	"1692"
"0312"	"4"	"756.07"	"427"
"0312"	"4"	"756.06"	"456"
"0312"	"4"	"756.17"	"10036"
"0312"	"4"	"756.14"	"2366"
"0312"	"4"	"756.11"	"9650"
"0312"	"4"	"756.05"	"2980"
"0312"	"4"	"756.20"	"6904"
"0312"	"4"	"756.21"	"10675"
"0312"	"4"	"756.04"	"1504"
"0312"	"4"	"756.22"	"8896"
"0312"	"4"	"756.23"	"5387"
"0312"	"4"	"756.09"	"1689"
"0312"	"4"	"756.01"	"32379"
"0343"	"4"	"756.19"	"12913"
"0343"	"4"	"756.16"	"34"
"0343"	"4"	"756.15"	"173"
"0343"	"4"	"756.02"	"21654"
"0343"	"4"	"756.13"	"8604"
"0343"	"4"	"756.12"	"9074"
"0343"	"4"	"756.10"	"8479"
"0343"	"4"	"756.25"	"17431"
"0343"	"4"	"756.08"	"2692"
"0343"	"4"	"756.18"	"372"
"0343"	"4"	"756.26"	"143"
"0343"	"4"	"756.03"	"528"
"0343"	"4"	"756.24"	"303"
"0343"	"4"	"756.07"	"26"
"0343"	"4"	"756.06"	"30"
"0343"	"4"	"756.17"	"3644"
"0343"	"4"	"756.14"	"795"
"0343"	"4"	"756.11"	"1084"
"0343"	"4"	"756.05"	"128"
"0343"	"4"	"756.20"	"295"
"0343"	"4"	"756.21"	"1275"
"0343"	"4"	"756.04"	"8"
"0343"	"4"	"756.22"	"2633"
"0343"	"4"	"756.23"	"749"
"0343"	"4"	"756.09"	"75"
"0343"	"4"	"756.01"	"2541"
"0360"	"4"	"756.19"	"1363"
"0360"	"4"	"756.02"	"1509"
"0360"	"4"	"756.03"	"10724"
"0360"	"4"	"756.07"	"90"
"0360"	"4"	"756.06"	"45"
"0360"	"4"	"756.11"	"465"
"0360"	"4"	"756.05"	"59"
"0360"	"4"	"756.04"	"9"
"0360"	"4"	"756.09"	"146"
"0360"	"4"	"756.01"	"857"
"0376"	"4"	"756.19"	"9224"
"0376"	"4"	"756.16"	"299"
"0376"	"4"	"756.15"	"1317"
"0376"	"4"	"756.02"	"81502"
"0376"	"4"	"756.13"	"7859"
"0376"	"4"	"756.12"	"2499"
"0376"	"4"	"756.10"	"13009"
"0376"	"4"	"756.25"	"13562"
"0376"	"4"	"756.08"	"506"
"0376"	"4"	"756.18"	"8194"
"0376"	"4"	"756.26"	"907"
"0376"	"4"	"756.03"	"9850"
"0376"	"4"	"756.24"	"1160"
"0376"	"4"	"756.07"	"2691"
"0376"	"4"	"756.06"	"462"
"0376"	"4"	"756.17"	"17332"
"0376"	"4"	"756.14"	"1216"
"0376"	"4"	"756.11"	"7318"
"0376"	"4"	"756.05"	"2237"
"0376"	"4"	"756.20"	"3715"
"0376"	"4"	"756.21"	"29334"
"0376"	"4"	"756.04"	"1597"
"0376"	"4"	"756.22"	"24996"
"0376"	"4"	"756.23"	"10171"
"0376"	"4"	"756.09"	"2261"
"0376"	"4"	"756.01"	"38758"
"0445"	"4"	"756.19"	"1928"
"0445"	"4"	"756.16"	"6"
"0445"	"4"	"756.15"	"62"
"0445"	"4"	"756.02"	"10161"
"0445"	"4"	"756.13"	"9398"
"0445"	"4"	"756.12"	"6467"
"0445"	"4"	"756.10"	"1521"
"0445"	"4"	"756.25"	"1676"
"0445"	"4"	"756.08"	"62"
"0445"	"4"	"756.18"	"2410"
"0445"	"4"	"756.26"	"357"
"0445"	"4"	"756.03"	"237"
"0445"	"4"	"756.24"	"4659"
"0445"	"4"	"756.07"	"34"
"0445"	"4"	"756.06"	"27"
"0445"	"4"	"756.17"	"669"
"0445"	"4"	"756.14"	"278"
"0445"	"4"	"756.11"	"719"
"0445"	"4"	"756.05"	"855"
"0445"	"4"	"756.20"	"415"
"0445"	"4"	"756.21"	"2146"
"0445"	"4"	"756.04"	"28"
"0445"	"4"	"756.22"	"1963"
"0445"	"4"	"756.23"	"1009"
"0445"	"4"	"756.09"	"123"
"0445"	"4"	"756.01"	"20984"
"0455"	"4"	"756.19"	"847"
"0455"	"4"	"756.16"	"100"
"0455"	"4"	"756.15"	"503"
"0455"	"4"	"756.02"	"2144"
"0455"	"4"	"756.13"	"272"
"0455"	"4"	"756.12"	"455"
"0455"	"4"	"756.10"	"221"
"0455"	"4"	"756.25"	"75"
"0455"	"4"	"756.08"	"2553"
"0455"	"4"	"756.18"	"83695"
"0455"	"4"	"756.26"	"12"
"0455"	"4"	"756.03"	"655"
"0455"	"4"	"756.24"	"58"
"0455"	"4"	"756.07"	"109"
"0455"	"4"	"756.06"	"143"
"0455"	"4"	"756.17"	"9893"
"0455"	"4"	"756.14"	"4168"
"0455"	"4"	"756.11"	"158"
"0455"	"4"	"756.05"	"2519"
"0455"	"4"	"756.20"	"8073"
"0455"	"4"	"756.21"	"8971"
"0455"	"4"	"756.04"	"129"
"0455"	"4"	"756.22"	"1555"
"0455"	"4"	"756.23"	"1458"
"0455"	"4"	"756.09"	"544"
"0455"	"4"	"756.01"	"27656"
"0484"	"4"	"756.19"	"630"
"0484"	"4"	"756.16"	"127"
"0484"	"4"	"756.15"	"1045"
"0484"	"4"	"756.02"	"326"
"0484"	"4"	"756.13"	"101"
"0484"	"4"	"756.12"	"162"
"0484"	"4"	"756.10"	"2899"
"0484"	"4"	"756.25"	"13"
"0484"	"4"	"756.08"	"59"
"0484"	"4"	"756.18"	"172"
"0484"	"4"	"756.26"	"9"
"0484"	"4"	"756.03"	"167"
"0484"	"4"	"756.24"	"43"
"0484"	"4"	"756.07"	"5"
"0484"	"4"	"756.06"	"6"
"0484"	"4"	"756.17"	"534"
"0484"	"4"	"756.14"	"68"
"0484"	"4"	"756.11"	"166"
"0484"	"4"	"756.05"	"81"
"0484"	"4"	"756.20"	"355"
"0484"	"4"	"756.21"	"4589"
"0484"	"4"	"756.04"	"10"
"0484"	"4"	"756.22"	"75"
"0484"	"4"	"756.23"	"2262"
"0484"	"4"	"756.09"	"74"
"0484"	"4"	"756.01"	"7309"
"0509"	"4"	"756.19"	"13934"
"0509"	"4"	"756.16"	"239"
"0509"	"4"	"756.15"	"542"
"0509"	"4"	"756.02"	"11828"
"0509"	"4"	"756.13"	"28159"
"0509"	"4"	"756.12"	"62769"
"0509"	"4"	"756.10"	"3938"
"0509"	"4"	"756.25"	"844"
"0509"	"4"	"756.08"	"322"
"0509"	"4"	"756.18"	"746"
"0509"	"4"	"756.26"	"327"
"0509"	"4"	"756.03"	"13351"
"0509"	"4"	"756.24"	"393"
"0509"	"4"	"756.07"	"1460"
"0509"	"4"	"756.06"	"1319"
"0509"	"4"	"756.17"	"3377"
"0509"	"4"	"756.14"	"1533"
"0509"	"4"	"756.11"	"6513"
"0509"	"4"	"756.05"	"2772"
"0509"	"4"	"756.20"	"3536"
"0509"	"4"	"756.21"	"369"
"0509"	"4"	"756.04"	"1463"
"0509"	"4"	"756.22"	"981"
"0509"	"4"	"756.23"	"772"
"0509"	"4"	"756.09"	"6727"
"0509"	"4"	"756.01"	"11270"
"0556"	"4"	"756.19"	"19"
"0556"	"4"	"756.16"	"1"
"0556"	"4"	"756.15"	"2"
"0556"	"4"	"756.02"	"20"
"0556"	"4"	"756.13"	"4"
"0556"	"4"	"756.12"	"2"
"0556"	"4"	"756.10"	"3"
"0556"	"4"	"756.25"	"3"
"0556"	"4"	"756.08"	"10"
"0556"	"4"	"756.18"	"2565"
"0556"	"4"	"756.03"	"5"
"0556"	"4"	"756.07"	"7"
"0556"	"4"	"756.17"	"20"
"0556"	"4"	"756.14"	"1"
"0556"	"4"	"756.11"	"7"
"0556"	"4"	"756.05"	"1"
"0556"	"4"	"756.20"	"22"
"0556"	"4"	"756.21"	"50"
"0556"	"4"	"756.22"	"9"
"0556"	"4"	"756.23"	"0"
"0556"	"4"	"756.09"	"9"
"0556"	"4"	"756.01"	"126"
"0558"	"4"	"756.01"	"2034"
"0749"	"4"	"756.19"	"487"
"0749"	"4"	"756.16"	"3"
