"fophNumber"	"version"	"ohiZone"	"insuredStock"
"1479"	"5"	"756.14"	"162"
"1479"	"5"	"756.11"	"9890"
"1479"	"5"	"756.05"	"1642"
"1479"	"5"	"756.20"	"3313"
"1479"	"5"	"756.21"	"18430"
"1479"	"5"	"756.04"	"68"
"1479"	"5"	"756.22"	"80124"
"1479"	"5"	"756.23"	"32000"
"1479"	"5"	"756.09"	"441"
"1479"	"5"	"756.01"	"50268"
"1507"	"5"	"756.15"	"1"
"1507"	"5"	"756.02"	"2"
"1507"	"5"	"756.10"	"14"
"1507"	"5"	"756.25"	"8"
"1507"	"5"	"756.26"	"2"
"1507"	"5"	"756.03"	"1"
"1507"	"5"	"756.24"	"6"
"1507"	"5"	"756.17"	"1"
"1507"	"5"	"756.20"	"1"
"1507"	"5"	"756.21"	"2"
"1507"	"5"	"756.22"	"66"
"1507"	"5"	"756.23"	"9060"
"1507"	"5"	"756.01"	"3"
"1509"	"5"	"756.19"	"29514"
"1509"	"5"	"756.16"	"293"
"1509"	"5"	"756.15"	"2736"
"1509"	"5"	"756.02"	"32706"
"1509"	"5"	"756.13"	"15652"
"1509"	"5"	"756.12"	"6636"
"1509"	"5"	"756.10"	"4495"
"1509"	"5"	"756.25"	"14221"
"1509"	"5"	"756.08"	"1552"
"1509"	"5"	"756.18"	"4144"
"1509"	"5"	"756.26"	"2096"
"1509"	"5"	"756.03"	"11326"
"1509"	"5"	"756.24"	"24707"
"1509"	"5"	"756.07"	"915"
"1509"	"5"	"756.06"	"1112"
"1509"	"5"	"756.17"	"12809"
"1509"	"5"	"756.14"	"2846"
"1509"	"5"	"756.11"	"13055"
"1509"	"5"	"756.05"	"8294"
"1509"	"5"	"756.20"	"18284"
"1509"	"5"	"756.21"	"14787"
"1509"	"5"	"756.04"	"565"
"1509"	"5"	"756.22"	"14042"
"1509"	"5"	"756.23"	"2269"
"1509"	"5"	"756.09"	"7705"
"1509"	"5"	"756.01"	"88074"
"1529"	"5"	"756.19"	"16163"
"1529"	"5"	"756.16"	"193"
"1529"	"5"	"756.15"	"1485"
"1529"	"5"	"756.02"	"20041"
"1529"	"5"	"756.13"	"9540"
"1529"	"5"	"756.12"	"5701"
"1529"	"5"	"756.10"	"5607"
"1529"	"5"	"756.25"	"64693"
"1529"	"5"	"756.08"	"417"
"1529"	"5"	"756.18"	"2155"
"1529"	"5"	"756.26"	"446"
"1529"	"5"	"756.03"	"4811"
"1529"	"5"	"756.24"	"5964"
"1529"	"5"	"756.07"	"505"
"1529"	"5"	"756.06"	"398"
"1529"	"5"	"756.17"	"8753"
"1529"	"5"	"756.14"	"3374"
"1529"	"5"	"756.11"	"16413"
"1529"	"5"	"756.05"	"2002"
"1529"	"5"	"756.20"	"6490"
"1529"	"5"	"756.21"	"18267"
"1529"	"5"	"756.04"	"170"
"1529"	"5"	"756.22"	"53970"
"1529"	"5"	"756.23"	"9363"
"1529"	"5"	"756.09"	"1987"
"1529"	"5"	"756.01"	"38761"
"1535"	"5"	"756.19"	"6967"
"1535"	"5"	"756.16"	"254"
"1535"	"5"	"756.15"	"1984"
"1535"	"5"	"756.02"	"40144"
"1535"	"5"	"756.13"	"242"
"1535"	"5"	"756.12"	"225"
"1535"	"5"	"756.10"	"26469"
"1535"	"5"	"756.25"	"5452"
"1535"	"5"	"756.08"	"355"
"1535"	"5"	"756.18"	"200"
"1535"	"5"	"756.26"	"386"
"1535"	"5"	"756.03"	"287"
"1535"	"5"	"756.24"	"9347"
"1535"	"5"	"756.07"	"427"
"1535"	"5"	"756.06"	"75"
"1535"	"5"	"756.17"	"2407"
"1535"	"5"	"756.14"	"80"
"1535"	"5"	"756.11"	"8423"
"1535"	"5"	"756.05"	"143"
"1535"	"5"	"756.20"	"398"
"1535"	"5"	"756.21"	"4323"
"1535"	"5"	"756.04"	"29"
"1535"	"5"	"756.22"	"76428"
"1535"	"5"	"756.23"	"19499"
"1535"	"5"	"756.09"	"132"
"1535"	"5"	"756.01"	"12622"
"1542"	"5"	"756.19"	"13363"
"1542"	"5"	"756.16"	"208"
"1542"	"5"	"756.15"	"242"
"1542"	"5"	"756.02"	"90748"
"1542"	"5"	"756.13"	"19019"
"1542"	"5"	"756.12"	"22186"
"1542"	"5"	"756.10"	"27827"
"1542"	"5"	"756.25"	"64005"
"1542"	"5"	"756.08"	"278"
"1542"	"5"	"756.18"	"4535"
"1542"	"5"	"756.26"	"18384"
"1542"	"5"	"756.03"	"10887"
"1542"	"5"	"756.24"	"52060"
"1542"	"5"	"756.07"	"694"
"1542"	"5"	"756.06"	"411"
"1542"	"5"	"756.17"	"4680"
"1542"	"5"	"756.14"	"7954"
"1542"	"5"	"756.11"	"12303"
"1542"	"5"	"756.05"	"2273"
"1542"	"5"	"756.20"	"8580"
"1542"	"5"	"756.21"	"26814"
"1542"	"5"	"756.04"	"217"
"1542"	"5"	"756.22"	"160126"
"1542"	"5"	"756.23"	"16539"
"1542"	"5"	"756.09"	"3700"
"1542"	"5"	"756.01"	"63169"
"1555"	"5"	"756.19"	"24514"
"1555"	"5"	"756.16"	"3"
"1555"	"5"	"756.15"	"68"
"1555"	"5"	"756.02"	"211781"
"1555"	"5"	"756.13"	"22508"
"1555"	"5"	"756.12"	"6813"
"1555"	"5"	"756.10"	"23818"
"1555"	"5"	"756.25"	"2715"
"1555"	"5"	"756.08"	"42"
"1555"	"5"	"756.18"	"129"
"1555"	"5"	"756.26"	"554"
"1555"	"5"	"756.03"	"2626"
"1555"	"5"	"756.24"	"633"
"1555"	"5"	"756.07"	"833"
"1555"	"5"	"756.06"	"1083"
"1555"	"5"	"756.17"	"7327"
"1555"	"5"	"756.14"	"3956"
"1555"	"5"	"756.11"	"12508"
"1555"	"5"	"756.05"	"1514"
"1555"	"5"	"756.20"	"296"
"1555"	"5"	"756.21"	"12639"
"1555"	"5"	"756.04"	"249"
"1555"	"5"	"756.22"	"27126"
"1555"	"5"	"756.23"	"4220"
"1555"	"5"	"756.09"	"4581"
"1555"	"5"	"756.01"	"45447"
"1560"	"5"	"756.19"	"8886"
"1560"	"5"	"756.16"	"1347"
"1560"	"5"	"756.15"	"2989"
"1560"	"5"	"756.02"	"20842"
"1560"	"5"	"756.13"	"2599"
"1560"	"5"	"756.12"	"38"
"1560"	"5"	"756.10"	"922"
"1560"	"5"	"756.25"	"11"
"1560"	"5"	"756.08"	"520"
"1560"	"5"	"756.18"	"276"
"1560"	"5"	"756.26"	"1144"
"1560"	"5"	"756.03"	"6154"
"1560"	"5"	"756.24"	"2753"
"1560"	"5"	"756.07"	"1018"
"1560"	"5"	"756.06"	"933"
"1560"	"5"	"756.17"	"11839"
"1560"	"5"	"756.14"	"1128"
"1560"	"5"	"756.11"	"2756"
"1560"	"5"	"756.05"	"4860"
"1560"	"5"	"756.20"	"8056"
"1560"	"5"	"756.21"	"704"
"1560"	"5"	"756.04"	"1771"
"1560"	"5"	"756.22"	"52"
"1560"	"5"	"756.23"	"117"
"1560"	"5"	"756.09"	"1191"
"1560"	"5"	"756.01"	"12558"
"1562"	"5"	"756.19"	"54419"
"1562"	"5"	"756.16"	"1166"
"1562"	"5"	"756.15"	"4298"
"1562"	"5"	"756.02"	"67251"
"1562"	"5"	"756.13"	"16607"
"1562"	"5"	"756.12"	"6582"
"1562"	"5"	"756.10"	"9918"
"1562"	"5"	"756.25"	"73516"
"1562"	"5"	"756.08"	"4664"
"1562"	"5"	"756.18"	"10158"
"1562"	"5"	"756.26"	"994"
"1562"	"5"	"756.03"	"12755"
"1562"	"5"	"756.24"	"4198"
"1562"	"5"	"756.07"	"2623"
"1562"	"5"	"756.06"	"1899"
"1562"	"5"	"756.17"	"22795"
"1562"	"5"	"756.14"	"4128"
"1562"	"5"	"756.11"	"36937"
"1562"	"5"	"756.05"	"7816"
"1562"	"5"	"756.20"	"17351"
"1562"	"5"	"756.21"	"47754"
"1562"	"5"	"756.04"	"1809"
"1562"	"5"	"756.22"	"36079"
"1562"	"5"	"756.23"	"13038"
"1562"	"5"	"756.09"	"7475"
"1562"	"5"	"756.01"	"148615"
"1563"	"5"	"756.19"	"1391"
"1563"	"5"	"756.16"	"38"
"1563"	"5"	"756.15"	"228"
"1563"	"5"	"756.02"	"14170"
"1563"	"5"	"756.13"	"1893"
"1563"	"5"	"756.12"	"1723"
"1563"	"5"	"756.10"	"724"
"1563"	"5"	"756.25"	"18"
"1563"	"5"	"756.08"	"185"
"1563"	"5"	"756.18"	"512"
"1563"	"5"	"756.26"	"15"
"1563"	"5"	"756.03"	"954"
"1563"	"5"	"756.24"	"25"
"1563"	"5"	"756.07"	"80"
"1563"	"5"	"756.06"	"73"
"1563"	"5"	"756.17"	"1895"
"1563"	"5"	"756.14"	"702"
"1563"	"5"	"756.11"	"1014"
"1563"	"5"	"756.05"	"322"
"1563"	"5"	"756.20"	"10479"
"1563"	"5"	"756.21"	"58"
"1563"	"5"	"756.04"	"41"
"1563"	"5"	"756.22"	"49"
"1563"	"5"	"756.23"	"1185"
"1563"	"5"	"756.09"	"244"
"1563"	"5"	"756.01"	"3143"
"1565"	"5"	"756.19"	"2062"
"1565"	"5"	"756.16"	"133"
"1565"	"5"	"756.15"	"184"
"1565"	"5"	"756.02"	"21890"
"1565"	"5"	"756.13"	"9106"
"1565"	"5"	"756.12"	"4992"
"1565"	"5"	"756.10"	"8052"
"1565"	"5"	"756.25"	"976"
"1565"	"5"	"756.08"	"184"
"1565"	"5"	"756.18"	"9887"
"1565"	"5"	"756.26"	"130"
"1565"	"5"	"756.03"	"461"
"1565"	"5"	"756.24"	"4012"
"1565"	"5"	"756.07"	"87"
"1565"	"5"	"756.06"	"70"
"1565"	"5"	"756.17"	"24713"
"1565"	"5"	"756.14"	"157"
"1565"	"5"	"756.11"	"7515"
"1565"	"5"	"756.05"	"270"
"1565"	"5"	"756.20"	"533"
"1565"	"5"	"756.21"	"20600"
"1565"	"5"	"756.04"	"45"
"1565"	"5"	"756.22"	"1027"
"1565"	"5"	"756.23"	"977"
"1565"	"5"	"756.09"	"199"
"1565"	"5"	"756.01"	"66135"
"1566"	"5"	"756.19"	"10360"
"1566"	"5"	"756.16"	"186"
"1566"	"5"	"756.15"	"5101"
"1566"	"5"	"756.02"	"13365"
"1566"	"5"	"756.13"	"1773"
"1566"	"5"	"756.12"	"1112"
"1566"	"5"	"756.10"	"2157"
"1566"	"5"	"756.25"	"405"
"1566"	"5"	"756.08"	"207"
"1566"	"5"	"756.18"	"1636"
"1566"	"5"	"756.26"	"1670"
"1566"	"5"	"756.03"	"25187"
"1566"	"5"	"756.24"	"1733"
"1566"	"5"	"756.07"	"269"
"1566"	"5"	"756.06"	"259"
"1566"	"5"	"756.17"	"8397"
"1566"	"5"	"756.14"	"7346"
"1566"	"5"	"756.11"	"795"
"1566"	"5"	"756.05"	"11328"
"1566"	"5"	"756.20"	"3685"
"1566"	"5"	"756.21"	"3267"
"1566"	"5"	"756.04"	"140"
"1566"	"5"	"756.22"	"2092"
"1566"	"5"	"756.23"	"15301"
"1566"	"5"	"756.09"	"7087"
"1566"	"5"	"756.01"	"11959"
"1568"	"5"	"756.19"	"14364"
"1568"	"5"	"756.16"	"159"
"1568"	"5"	"756.15"	"859"
"1568"	"5"	"756.02"	"20340"
"1568"	"5"	"756.13"	"481"
"1568"	"5"	"756.12"	"156"
"1568"	"5"	"756.10"	"132"
"1568"	"5"	"756.25"	"32"
"1568"	"5"	"756.08"	"581"
"1568"	"5"	"756.18"	"1044"
"1568"	"5"	"756.26"	"7"
"1568"	"5"	"756.03"	"18860"
"1568"	"5"	"756.24"	"44"
"1568"	"5"	"756.07"	"722"
"1568"	"5"	"756.06"	"616"
"1568"	"5"	"756.17"	"19074"
"1568"	"5"	"756.14"	"372"
"1568"	"5"	"756.11"	"17713"
"1568"	"5"	"756.05"	"1761"
"1568"	"5"	"756.20"	"4002"
"1568"	"5"	"756.21"	"105"
"1568"	"5"	"756.04"	"256"
"1568"	"5"	"756.22"	"230"
"1568"	"5"	"756.23"	"40"
"1568"	"5"	"756.09"	"571"
"1568"	"5"	"756.01"	"34316"
"1569"	"5"	"756.19"	"1205"
"1569"	"5"	"756.16"	"127"
"1569"	"5"	"756.15"	"1303"
"1569"	"5"	"756.02"	"22358"
"1569"	"5"	"756.13"	"1033"
"1569"	"5"	"756.12"	"189"
"1569"	"5"	"756.10"	"1632"
"1569"	"5"	"756.25"	"1905"
"1569"	"5"	"756.08"	"4096"
"1569"	"5"	"756.18"	"7995"
"1569"	"5"	"756.26"	"7537"
"1569"	"5"	"756.03"	"1668"
"1569"	"5"	"756.24"	"1382"
"1569"	"5"	"756.07"	"34"
"1569"	"5"	"756.06"	"493"
"1569"	"5"	"756.17"	"5345"
"1569"	"5"	"756.14"	"122"
"1569"	"5"	"756.11"	"6200"
"1569"	"5"	"756.05"	"427"
"1569"	"5"	"756.20"	"3061"
"1569"	"5"	"756.21"	"10768"
"1569"	"5"	"756.04"	"2752"
"1569"	"5"	"756.22"	"2084"
"1569"	"5"	"756.23"	"28644"
"1569"	"5"	"756.09"	"302"
"1569"	"5"	"756.01"	"9500"
"1570"	"5"	"756.19"	"109"
"1570"	"5"	"756.15"	"0"
"1570"	"5"	"756.02"	"571"
"1570"	"5"	"756.13"	"27"
"1570"	"5"	"756.12"	"7"
"1570"	"5"	"756.10"	"2415"
"1570"	"5"	"756.25"	"1893"
"1570"	"5"	"756.18"	"3"
"1570"	"5"	"756.26"	"550"
"1570"	"5"	"756.03"	"19"
"1570"	"5"	"756.24"	"1631"
"1570"	"5"	"756.07"	"42"
"1570"	"5"	"756.06"	"50"
"1570"	"5"	"756.17"	"18"
"1570"	"5"	"756.14"	"287"
"1570"	"5"	"756.11"	"33"
"1570"	"5"	"756.05"	"21"
"1570"	"5"	"756.20"	"6"
"1570"	"5"	"756.21"	"363"
"1570"	"5"	"756.04"	"3"
"1570"	"5"	"756.22"	"13111"
"1570"	"5"	"756.23"	"2362"
"1570"	"5"	"756.09"	"41"
"1570"	"5"	"756.01"	"166"
"1574"	"5"	"756.19"	"1"
"1574"	"5"	"756.02"	"5"
"1574"	"5"	"756.13"	"1"
"1574"	"5"	"756.12"	"3"
"1574"	"5"	"756.10"	"49"
"1574"	"5"	"756.25"	"3"
"1574"	"5"	"756.03"	"1"
"1574"	"5"	"756.24"	"28"
"1574"	"5"	"756.17"	"4"
"1574"	"5"	"756.11"	"0"
"1574"	"5"	"756.20"	"45"
"1574"	"5"	"756.21"	"1"
"1574"	"5"	"756.22"	"961"
"1574"	"5"	"756.01"	"16"
"1575"	"5"	"756.19"	"2008"
"1575"	"5"	"756.16"	"5"
"1575"	"5"	"756.15"	"102"
"1575"	"5"	"756.02"	"20099"
"1575"	"5"	"756.13"	"750"
"1575"	"5"	"756.12"	"933"
"1575"	"5"	"756.10"	"584"
"1575"	"5"	"756.25"	"318"
"1575"	"5"	"756.08"	"295"
"1575"	"5"	"756.18"	"683"
"1575"	"5"	"756.26"	"57"
"1575"	"5"	"756.03"	"820"
"1575"	"5"	"756.24"	"184"
"1575"	"5"	"756.07"	"93"
"1575"	"5"	"756.06"	"102"
"1575"	"5"	"756.17"	"583"
"1575"	"5"	"756.14"	"77"
"1575"	"5"	"756.11"	"2656"
"1575"	"5"	"756.05"	"671"
"1575"	"5"	"756.20"	"117"
"1575"	"5"	"756.21"	"37"
"1575"	"5"	"756.04"	"16"
"1575"	"5"	"756.22"	"3912"
"1575"	"5"	"756.23"	"109"
"1575"	"5"	"756.09"	"422"
"1575"	"5"	"756.01"	"8925"
"1577"	"5"	"756.19"	"798"
"1577"	"5"	"756.16"	"3"
"1577"	"5"	"756.15"	"13"
"1577"	"5"	"756.02"	"3653"
"1577"	"5"	"756.13"	"903"
"1577"	"5"	"756.12"	"62"
"1577"	"5"	"756.10"	"843"
"1577"	"5"	"756.25"	"467"
"1577"	"5"	"756.08"	"26"
"1577"	"5"	"756.18"	"13"
"1577"	"5"	"756.26"	"106"
"1577"	"5"	"756.03"	"161"
"1577"	"5"	"756.24"	"63"
"1577"	"5"	"756.07"	"17"
"1577"	"5"	"756.06"	"17"
"1577"	"5"	"756.17"	"311"
"1577"	"5"	"756.14"	"174"
"1577"	"5"	"756.11"	"1533"
"1577"	"5"	"756.05"	"112"
"1577"	"5"	"756.20"	"864"
"1577"	"5"	"756.21"	"1"
"1577"	"5"	"756.04"	"14"
"1577"	"5"	"756.22"	"1142"
"1577"	"5"	"756.23"	"291"
"1577"	"5"	"756.09"	"59"
"1577"	"5"	"756.01"	"10148"
"0008"	"5"	"756"	"858005"
"0032"	"5"	"756"	"36716"
"0057"	"5"	"756"	"14443"
"0062"	"5"	"756"	"46582"
"0134"	"5"	"756"	"3681"
"0182"	"5"	"756"	"60131"
"0194"	"5"	"756"	"21168"
"0246"	"5"	"756"	"7713"
"0290"	"5"	"756"	"528866"
"0294"	"5"	"756"	"5335"
"0312"	"5"	"756"	"149194"
"0343"	"5"	"756"	"164056"
"0360"	"5"	"756"	"16881"
"0376"	"5"	"756"	"307623"
"0455"	"5"	"756"	"149223"
"0509"	"5"	"756"	"178402"
"0558"	"5"	"756"	"1780"
"0762"	"5"	"756"	"24148"
"0774"	"5"	"756"	"175234"
"0780"	"5"	"756"	"5826"
"0820"	"5"	"756"	"2540"
"0829"	"5"	"756"	"14356"
"0881"	"5"	"756"	"141403"
"0901"	"5"	"756"	"2330"
"0923"	"5"	"756"	"19385"
"0941"	"5"	"756"	"37182"
"0966"	"5"	"756"	"6881"
"0994"	"5"	"756"	"241176"
"1003"	"5"	"756"	"170"
"1040"	"5"	"756"	"3898"
"1060"	"5"	"756"	"229212"
"1113"	"5"	"756"	"7271"
"1142"	"5"	"756"	"855"
"1147"	"5"	"756"	"379"
"1318"	"5"	"756"	"4854"
"1322"	"5"	"756"	"8309"
"1328"	"5"	"756"	"6880"
"1331"	"5"	"756"	"1465"
"1362"	"5"	"756"	"841"
"1384"	"5"	"756"	"602112"
"1386"	"5"	"756"	"12937"
"1401"	"5"	"756"	"9353"
"1423"	"5"	"756"	"3811"
"1479"	"5"	"756"	"338909"
"1507"	"5"	"756"	"9166"
"1509"	"5"	"756"	"334833"
"1529"	"5"	"756"	"297670"
"1535"	"5"	"756"	"217296"
"1542"	"5"	"756"	"631200"
"1555"	"5"	"756"	"417984"
"1560"	"5"	"756"	"95464"
"1562"	"5"	"756"	"614846"
"1563"	"5"	"756"	"41161"
"1565"	"5"	"756"	"184397"
"1566"	"5"	"756"	"136815"
"1568"	"5"	"756"	"136839"
"1569"	"5"	"756"	"122162"
"1570"	"5"	"756"	"23726"
"1574"	"5"	"756"	"1117"
"1575"	"5"	"756"	"44557"
"1577"	"5"	"756"	"21794"
