"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0312"	"2"	"756.17"	"9348"
"0312"	"2"	"756.14"	"2984"
"0312"	"2"	"756.11"	"11562"
"0312"	"2"	"756.05"	"3350"
"0312"	"2"	"756.20"	"7538"
"0312"	"2"	"756.21"	"10995"
"0312"	"2"	"756.04"	"1804"
"0312"	"2"	"756.22"	"10531"
"0312"	"2"	"756.23"	"6757"
"0312"	"2"	"756.09"	"1886"
"0312"	"2"	"756.01"	"27955"
"0343"	"2"	"756.19"	"11142"
"0343"	"2"	"756.16"	"34"
"0343"	"2"	"756.15"	"244"
"0343"	"2"	"756.02"	"28157"
"0343"	"2"	"756.13"	"6506"
"0343"	"2"	"756.12"	"7920"
"0343"	"2"	"756.10"	"10061"
"0343"	"2"	"756.25"	"10318"
"0343"	"2"	"756.08"	"2256"
"0343"	"2"	"756.18"	"509"
"0343"	"2"	"756.26"	"173"
"0343"	"2"	"756.03"	"243"
"0343"	"2"	"756.24"	"352"
"0343"	"2"	"756.07"	"25"
"0343"	"2"	"756.06"	"26"
"0343"	"2"	"756.17"	"1349"
"0343"	"2"	"756.14"	"1253"
"0343"	"2"	"756.11"	"1196"
"0343"	"2"	"756.05"	"116"
"0343"	"2"	"756.20"	"295"
"0343"	"2"	"756.21"	"1344"
"0343"	"2"	"756.04"	"5"
"0343"	"2"	"756.22"	"2890"
"0343"	"2"	"756.23"	"879"
"0343"	"2"	"756.09"	"72"
"0343"	"2"	"756.01"	"2761"
"0360"	"2"	"756.19"	"1626"
"0360"	"2"	"756.02"	"1621"
"0360"	"2"	"756.03"	"10675"
"0360"	"2"	"756.07"	"66"
"0360"	"2"	"756.06"	"44"
"0360"	"2"	"756.11"	"515"
"0360"	"2"	"756.05"	"55"
"0360"	"2"	"756.04"	"6"
"0360"	"2"	"756.09"	"128"
"0360"	"2"	"756.01"	"924"
"0376"	"2"	"756.19"	"9585"
"0376"	"2"	"756.16"	"278"
"0376"	"2"	"756.15"	"1343"
"0376"	"2"	"756.02"	"86018"
"0376"	"2"	"756.13"	"7530"
"0376"	"2"	"756.12"	"2601"
"0376"	"2"	"756.10"	"13834"
"0376"	"2"	"756.25"	"15419"
"0376"	"2"	"756.08"	"506"
"0376"	"2"	"756.18"	"8948"
"0376"	"2"	"756.26"	"1055"
"0376"	"2"	"756.03"	"10296"
"0376"	"2"	"756.24"	"1325"
"0376"	"2"	"756.07"	"2870"
