"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0994"	"3"	"756.05"	"1417"
"0994"	"3"	"756.20"	"8535"
"0994"	"3"	"756.21"	"7010"
"0994"	"3"	"756.04"	"3959"
"0994"	"3"	"756.22"	"13879"
"0994"	"3"	"756.23"	"8880"
"0994"	"3"	"756.09"	"3932"
"0994"	"3"	"756.01"	"51609"
"1003"	"3"	"756.23"	"199"
"1040"	"3"	"756.23"	"3072"
"1060"	"3"	"756.19"	"27072"
"1060"	"3"	"756.16"	"1212"
"1060"	"3"	"756.15"	"2358"
"1060"	"3"	"756.02"	"17470"
"1060"	"3"	"756.13"	"18022"
"1060"	"3"	"756.12"	"1757"
"1060"	"3"	"756.10"	"846"
"1060"	"3"	"756.25"	"813"
"1060"	"3"	"756.08"	"444"
"1060"	"3"	"756.18"	"2668"
"1060"	"3"	"756.26"	"367"
"1060"	"3"	"756.03"	"3636"
"1060"	"3"	"756.24"	"3516"
"1060"	"3"	"756.07"	"2028"
"1060"	"3"	"756.06"	"355"
"1060"	"3"	"756.17"	"10221"
"1060"	"3"	"756.14"	"7278"
"1060"	"3"	"756.11"	"5548"
"1060"	"3"	"756.05"	"1184"
"1060"	"3"	"756.20"	"10282"
"1060"	"3"	"756.21"	"14347"
"1060"	"3"	"756.04"	"194"
"1060"	"3"	"756.22"	"1333"
"1060"	"3"	"756.23"	"1083"
"1060"	"3"	"756.09"	"2049"
"1060"	"3"	"756.01"	"110291"
"1097"	"3"	"756.19"	"4813"
"1097"	"3"	"756.16"	"1"
"1097"	"3"	"756.15"	"14"
"1097"	"3"	"756.02"	"66"
"1097"	"3"	"756.13"	"44"
"1097"	"3"	"756.12"	"17"
"1097"	"3"	"756.10"	"3800"
"1097"	"3"	"756.25"	"58"
"1097"	"3"	"756.08"	"14"
"1097"	"3"	"756.18"	"9"
"1097"	"3"	"756.26"	"8"
"1097"	"3"	"756.03"	"25"
"1097"	"3"	"756.24"	"16"
"1097"	"3"	"756.07"	"1"
"1097"	"3"	"756.06"	"1"
"1097"	"3"	"756.17"	"1404"
"1097"	"3"	"756.14"	"8"
"1097"	"3"	"756.11"	"45"
"1097"	"3"	"756.05"	"21"
"1097"	"3"	"756.20"	"37"
"1097"	"3"	"756.21"	"12"
"1097"	"3"	"756.22"	"99"
"1097"	"3"	"756.23"	"1592"
"1097"	"3"	"756.09"	"37"
"1097"	"3"	"756.01"	"1216"
"1113"	"3"	"756.23"	"4595"
"1142"	"3"	"756.19"	"18"
"1142"	"3"	"756.16"	"10"
"1142"	"3"	"756.15"	"1"
"1142"	"3"	"756.02"	"23"
"1142"	"3"	"756.13"	"4"
"1142"	"3"	"756.12"	"11"
"1142"	"3"	"756.10"	"88"
"1142"	"3"	"756.18"	"8"
"1142"	"3"	"756.26"	"5"
"1142"	"3"	"756.03"	"59"
"1142"	"3"	"756.07"	"1"
"1142"	"3"	"756.17"	"53"
"1142"	"3"	"756.11"	"64"
"1142"	"3"	"756.05"	"443"
"1142"	"3"	"756.20"	"1"
"1142"	"3"	"756.21"	"62"
"1142"	"3"	"756.04"	"7"
"1142"	"3"	"756.22"	"3"
"1142"	"3"	"756.23"	"36"
"1142"	"3"	"756.09"	"6"
"1142"	"3"	"756.01"	"21"
"1147"	"3"	"756.01"	"407"
"1159"	"3"	"756.19"	"7"
"1159"	"3"	"756.02"	"28"
"1159"	"3"	"756.13"	"2"
"1159"	"3"	"756.12"	"2"
"1159"	"3"	"756.10"	"753"
"1159"	"3"	"756.25"	"5910"
"1159"	"3"	"756.26"	"47"
"1159"	"3"	"756.03"	"7"
"1159"	"3"	"756.24"	"144"
"1159"	"3"	"756.06"	"0"
"1159"	"3"	"756.17"	"1"
"1159"	"3"	"756.05"	"10"
"1159"	"3"	"756.21"	"2"
"1159"	"3"	"756.22"	"8185"
"1159"	"3"	"756.23"	"5946"
"1159"	"3"	"756.09"	"6"
"1159"	"3"	"756.01"	"21"
"1215"	"3"	"756.19"	"3"
"1215"	"3"	"756.02"	"6"
"1215"	"3"	"756.13"	"1"
"1215"	"3"	"756.12"	"1"
"1215"	"3"	"756.10"	"67"
"1215"	"3"	"756.25"	"40"
"1215"	"3"	"756.26"	"3"
"1215"	"3"	"756.03"	"3"
"1215"	"3"	"756.24"	"20"
"1215"	"3"	"756.21"	"2"
"1215"	"3"	"756.22"	"6081"
"1215"	"3"	"756.23"	"2688"
"1215"	"3"	"756.01"	"15"
"1318"	"3"	"756.19"	"66"
"1318"	"3"	"756.05"	"108"
"1318"	"3"	"756.09"	"4"
"1318"	"3"	"756.01"	"4255"
"1322"	"3"	"756.19"	"5373"
"1328"	"3"	"756.19"	"92"
"1328"	"3"	"756.16"	"1"
"1328"	"3"	"756.15"	"10"
"1328"	"3"	"756.02"	"183"
"1328"	"3"	"756.13"	"31"
"1328"	"3"	"756.12"	"12"
"1328"	"3"	"756.08"	"11"
"1328"	"3"	"756.18"	"16"
"1328"	"3"	"756.03"	"30"
"1328"	"3"	"756.07"	"4"
"1328"	"3"	"756.06"	"5"
"1328"	"3"	"756.17"	"117"
"1328"	"3"	"756.14"	"37"
"1328"	"3"	"756.11"	"16"
"1328"	"3"	"756.05"	"25"
"1328"	"3"	"756.20"	"425"
"1328"	"3"	"756.04"	"1"
"1328"	"3"	"756.09"	"20"
"1328"	"3"	"756.01"	"6439"
"1331"	"3"	"756.08"	"4"
"1331"	"3"	"756.18"	"13"
"1331"	"3"	"756.17"	"1215"
"1362"	"3"	"756.23"	"691"
"1384"	"3"	"756.19"	"27874"
"1384"	"3"	"756.16"	"4831"
"1384"	"3"	"756.15"	"17433"
"1384"	"3"	"756.02"	"34598"
"1384"	"3"	"756.13"	"27489"
"1384"	"3"	"756.12"	"15701"
"1384"	"3"	"756.10"	"6213"
"1384"	"3"	"756.25"	"14340"
"1384"	"3"	"756.08"	"3160"
"1384"	"3"	"756.18"	"12380"
"1384"	"3"	"756.26"	"564"
"1384"	"3"	"756.03"	"8336"
"1384"	"3"	"756.24"	"2761"
"1384"	"3"	"756.07"	"824"
"1384"	"3"	"756.06"	"660"
"1384"	"3"	"756.17"	"128926"
"1384"	"3"	"756.14"	"6583"
"1384"	"3"	"756.11"	"17066"
"1384"	"3"	"756.05"	"9119"
"1384"	"3"	"756.20"	"48577"
"1384"	"3"	"756.21"	"18137"
"1384"	"3"	"756.04"	"381"
"1384"	"3"	"756.22"	"13232"
"1384"	"3"	"756.23"	"2852"
"1384"	"3"	"756.09"	"5800"
"1384"	"3"	"756.01"	"174475"
"1386"	"3"	"756.19"	"892"
"1386"	"3"	"756.16"	"4"
"1386"	"3"	"756.15"	"31"
"1386"	"3"	"756.02"	"1217"
"1386"	"3"	"756.13"	"214"
"1386"	"3"	"756.12"	"132"
"1386"	"3"	"756.10"	"336"
"1386"	"3"	"756.25"	"118"
"1386"	"3"	"756.08"	"39"
"1386"	"3"	"756.18"	"157"
"1386"	"3"	"756.26"	"93"
"1386"	"3"	"756.03"	"369"
"1386"	"3"	"756.24"	"169"
"1386"	"3"	"756.07"	"25"
"1386"	"3"	"756.06"	"20"
"1386"	"3"	"756.17"	"549"
"1386"	"3"	"756.14"	"130"
"1386"	"3"	"756.11"	"441"
"1386"	"3"	"756.05"	"86"
"1386"	"3"	"756.20"	"210"
"1386"	"3"	"756.21"	"225"
"1386"	"3"	"756.04"	"16"
"1386"	"3"	"756.22"	"1000"
"1386"	"3"	"756.23"	"161"
"1386"	"3"	"756.09"	"97"
"1386"	"3"	"756.01"	"4400"
"1395"	"3"	"756.19"	"18"
"1395"	"3"	"756.16"	"1"
"1395"	"3"	"756.02"	"11001"
"1395"	"3"	"756.13"	"2"
"1395"	"3"	"756.12"	"9"
"1395"	"3"	"756.10"	"3846"
"1395"	"3"	"756.25"	"766"
"1395"	"3"	"756.08"	"4"
"1395"	"3"	"756.18"	"24"
"1395"	"3"	"756.26"	"197"
"1395"	"3"	"756.03"	"19"
"1395"	"3"	"756.24"	"304"
"1395"	"3"	"756.07"	"1"
"1395"	"3"	"756.06"	"5"
"1395"	"3"	"756.17"	"14"
"1395"	"3"	"756.14"	"5"
"1395"	"3"	"756.11"	"26"
"1395"	"3"	"756.05"	"4"
"1395"	"3"	"756.20"	"4"
"1395"	"3"	"756.21"	"38"
"1395"	"3"	"756.04"	"2"
"1395"	"3"	"756.22"	"747"
"1395"	"3"	"756.23"	"448"
"1395"	"3"	"756.09"	"4"
"1395"	"3"	"756.01"	"103"
"1401"	"3"	"756.19"	"211"
"1401"	"3"	"756.16"	"73"
"1401"	"3"	"756.15"	"205"
"1401"	"3"	"756.02"	"196"
"1401"	"3"	"756.13"	"28"
"1401"	"3"	"756.12"	"15"
"1401"	"3"	"756.10"	"17"
"1401"	"3"	"756.25"	"7"
"1401"	"3"	"756.08"	"7"
"1401"	"3"	"756.18"	"74"
"1401"	"3"	"756.03"	"39"
"1401"	"3"	"756.24"	"5"
"1401"	"3"	"756.07"	"5"
"1401"	"3"	"756.06"	"6"
"1401"	"3"	"756.17"	"6277"
"1401"	"3"	"756.14"	"22"
"1401"	"3"	"756.11"	"35"
"1401"	"3"	"756.05"	"40"
"1401"	"3"	"756.20"	"197"
"1401"	"3"	"756.21"	"18"
"1401"	"3"	"756.04"	"2"
"1401"	"3"	"756.22"	"25"
"1401"	"3"	"756.23"	"7"
"1401"	"3"	"756.09"	"21"
"1401"	"3"	"756.01"	"1420"
"1423"	"3"	"756.19"	"3099"
"1423"	"3"	"756.02"	"1322"
"1423"	"3"	"756.13"	"87"
"1423"	"3"	"756.12"	"74"
"1423"	"3"	"756.03"	"49"
"1423"	"3"	"756.11"	"69"
"1423"	"3"	"756.05"	"21"
"1423"	"3"	"756.09"	"21"
"1423"	"3"	"756.01"	"104"
"1442"	"3"	"756.19"	"32"
"1442"	"3"	"756.02"	"916"
"1442"	"3"	"756.13"	"26"
"1442"	"3"	"756.12"	"1"
"1442"	"3"	"756.10"	"67"
"1442"	"3"	"756.25"	"2"
"1442"	"3"	"756.26"	"29"
"1442"	"3"	"756.03"	"1"
"1442"	"3"	"756.24"	"13"
"1442"	"3"	"756.06"	"1"
"1442"	"3"	"756.17"	"1"
"1442"	"3"	"756.11"	"22"
"1442"	"3"	"756.05"	"1"
"1442"	"3"	"756.21"	"1"
"1442"	"3"	"756.22"	"21"
"1442"	"3"	"756.23"	"6"
"1442"	"3"	"756.01"	"8"
"1479"	"3"	"756.19"	"11678"
"1479"	"3"	"756.16"	"8"
"1479"	"3"	"756.15"	"47"
"1479"	"3"	"756.02"	"4710"
"1479"	"3"	"756.13"	"412"
"1479"	"3"	"756.12"	"2769"
"1479"	"3"	"756.10"	"7472"
"1479"	"3"	"756.25"	"97705"
"1479"	"3"	"756.08"	"116"
"1479"	"3"	"756.18"	"170"
"1479"	"3"	"756.26"	"3273"
"1479"	"3"	"756.03"	"852"
"1479"	"3"	"756.24"	"14595"
"1479"	"3"	"756.07"	"20"
"1479"	"3"	"756.06"	"17"
"1479"	"3"	"756.17"	"2045"
"1479"	"3"	"756.14"	"72"
"1479"	"3"	"756.11"	"1527"
"1479"	"3"	"756.05"	"239"
"1479"	"3"	"756.20"	"3034"
"1479"	"3"	"756.21"	"12647"
"1479"	"3"	"756.04"	"19"
"1479"	"3"	"756.22"	"66967"
"1479"	"3"	"756.23"	"35891"
"1479"	"3"	"756.09"	"238"
"1479"	"3"	"756.01"	"38300"
"1507"	"3"	"756.19"	"0"
"1507"	"3"	"756.02"	"5"
"1507"	"3"	"756.10"	"4"
"1507"	"3"	"756.25"	"3"
"1507"	"3"	"756.18"	"0"
"1507"	"3"	"756.03"	"1"
"1507"	"3"	"756.24"	"8"
"1507"	"3"	"756.07"	"0"
"1507"	"3"	"756.17"	"1"
"1507"	"3"	"756.20"	"1"
"1507"	"3"	"756.21"	"0"
"1507"	"3"	"756.22"	"25"
"1507"	"3"	"756.23"	"7592"
"1507"	"3"	"756.01"	"2"
"1509"	"3"	"756.19"	"31117"
"1509"	"3"	"756.16"	"371"
"1509"	"3"	"756.15"	"3152"
"1509"	"3"	"756.02"	"42593"
"1509"	"3"	"756.13"	"19519"
"1509"	"3"	"756.12"	"7412"
"1509"	"3"	"756.10"	"5401"
"1509"	"3"	"756.25"	"14618"
"1509"	"3"	"756.08"	"1928"
"1509"	"3"	"756.18"	"4748"
"1509"	"3"	"756.26"	"1830"
"1509"	"3"	"756.03"	"14176"
"1509"	"3"	"756.24"	"8791"
"1509"	"3"	"756.07"	"1146"
"1509"	"3"	"756.06"	"1349"
"1509"	"3"	"756.17"	"14001"
"1509"	"3"	"756.14"	"2842"
"1509"	"3"	"756.11"	"16583"
"1509"	"3"	"756.05"	"9655"
"1509"	"3"	"756.20"	"12770"
"1509"	"3"	"756.21"	"13480"
"1509"	"3"	"756.04"	"716"
"1509"	"3"	"756.22"	"16678"
"1509"	"3"	"756.23"	"3022"
"1509"	"3"	"756.09"	"8417"
"1509"	"3"	"756.01"	"95171"
"1520"	"3"	"756.19"	"102"
"1520"	"3"	"756.15"	"12"
"1520"	"3"	"756.02"	"1433"
"1520"	"3"	"756.13"	"14"
"1520"	"3"	"756.12"	"28"
"1520"	"3"	"756.10"	"150"
"1520"	"3"	"756.25"	"42"
"1520"	"3"	"756.08"	"37"
"1520"	"3"	"756.18"	"533"
"1520"	"3"	"756.26"	"13"
"1520"	"3"	"756.03"	"157"
"1520"	"3"	"756.24"	"55"
"1520"	"3"	"756.07"	"59"
"1520"	"3"	"756.06"	"70"
"1520"	"3"	"756.17"	"52"
"1520"	"3"	"756.14"	"19"
"1520"	"3"	"756.11"	"21"
"1520"	"3"	"756.05"	"53"
"1520"	"3"	"756.20"	"26"
"1520"	"3"	"756.21"	"483"
"1520"	"3"	"756.04"	"67"
"1520"	"3"	"756.22"	"1795"
"1520"	"3"	"756.23"	"1490"
"1520"	"3"	"756.09"	"19"
"1520"	"3"	"756.01"	"235"
"1529"	"3"	"756.19"	"18020"
"1529"	"3"	"756.16"	"255"
"1529"	"3"	"756.15"	"1743"
"1529"	"3"	"756.02"	"29027"
"1529"	"3"	"756.13"	"10277"
"1529"	"3"	"756.12"	"6729"
"1529"	"3"	"756.10"	"5940"
"1529"	"3"	"756.25"	"61276"
"1529"	"3"	"756.08"	"556"
"1529"	"3"	"756.18"	"2441"
"1529"	"3"	"756.26"	"617"
"1529"	"3"	"756.03"	"6259"
"1529"	"3"	"756.24"	"9476"
"1529"	"3"	"756.07"	"671"
"1529"	"3"	"756.06"	"454"
"1529"	"3"	"756.17"	"10836"
"1529"	"3"	"756.14"	"4803"
"1529"	"3"	"756.11"	"23196"
"1529"	"3"	"756.05"	"2309"
"1529"	"3"	"756.20"	"7362"
"1529"	"3"	"756.21"	"14193"
"1529"	"3"	"756.04"	"217"
"1529"	"3"	"756.22"	"46680"
"1529"	"3"	"756.23"	"5331"
"1529"	"3"	"756.09"	"2458"
"1529"	"3"	"756.01"	"44524"
"1535"	"3"	"756.19"	"102"
"1535"	"3"	"756.16"	"2"
"1535"	"3"	"756.15"	"3"
"1535"	"3"	"756.02"	"3549"
"1535"	"3"	"756.13"	"22"
"1535"	"3"	"756.12"	"24"
"1535"	"3"	"756.10"	"3305"
"1535"	"3"	"756.25"	"6696"
"1535"	"3"	"756.08"	"1"
"1535"	"3"	"756.18"	"15"
"1535"	"3"	"756.26"	"166"
"1535"	"3"	"756.03"	"20"
"1535"	"3"	"756.24"	"280"
"1535"	"3"	"756.07"	"108"
"1535"	"3"	"756.06"	"58"
"1535"	"3"	"756.17"	"62"
"1535"	"3"	"756.14"	"3"
"1535"	"3"	"756.11"	"2549"
"1535"	"3"	"756.05"	"9"
"1535"	"3"	"756.20"	"23"
"1535"	"3"	"756.21"	"461"
"1535"	"3"	"756.04"	"1"
"1535"	"3"	"756.22"	"79822"
"1535"	"3"	"756.23"	"972"
"1535"	"3"	"756.09"	"17"
"1535"	"3"	"756.01"	"3972"
"1542"	"3"	"756.19"	"6099"
"1542"	"3"	"756.16"	"70"
"1542"	"3"	"756.15"	"232"
"1542"	"3"	"756.02"	"49072"
"1542"	"3"	"756.13"	"9975"
"1542"	"3"	"756.12"	"13739"
"1542"	"3"	"756.10"	"19405"
"1542"	"3"	"756.25"	"53120"
"1542"	"3"	"756.08"	"171"
"1542"	"3"	"756.18"	"1441"
"1542"	"3"	"756.26"	"9102"
"1542"	"3"	"756.03"	"3169"
"1542"	"3"	"756.24"	"39398"
"1542"	"3"	"756.07"	"435"
"1542"	"3"	"756.06"	"220"
"1542"	"3"	"756.17"	"2383"
"1542"	"3"	"756.14"	"2629"
"1542"	"3"	"756.11"	"6635"
"1542"	"3"	"756.05"	"1957"
"1542"	"3"	"756.20"	"3477"
"1542"	"3"	"756.21"	"18570"
"1542"	"3"	"756.04"	"209"
"1542"	"3"	"756.22"	"97646"
"1542"	"3"	"756.23"	"7994"
"1542"	"3"	"756.09"	"1578"
"1542"	"3"	"756.01"	"41012"
"1551"	"3"	"756.19"	"1806"
"1551"	"3"	"756.16"	"1"
"1551"	"3"	"756.15"	"50"
"1551"	"3"	"756.02"	"9899"
"1551"	"3"	"756.13"	"569"
"1551"	"3"	"756.12"	"223"
"1551"	"3"	"756.10"	"3625"
"1551"	"3"	"756.25"	"2681"
"1551"	"3"	"756.08"	"49"
"1551"	"3"	"756.18"	"237"
"1551"	"3"	"756.26"	"13379"
"1551"	"3"	"756.03"	"833"
"1551"	"3"	"756.24"	"4071"
"1551"	"3"	"756.07"	"42"
"1551"	"3"	"756.06"	"62"
"1551"	"3"	"756.17"	"612"
"1551"	"3"	"756.14"	"120"
"1551"	"3"	"756.11"	"9949"
"1551"	"3"	"756.05"	"467"
"1551"	"3"	"756.20"	"760"
"1551"	"3"	"756.21"	"8355"
"1551"	"3"	"756.04"	"40"
"1551"	"3"	"756.22"	"1189"
"1551"	"3"	"756.23"	"634"
"1551"	"3"	"756.09"	"283"
"1551"	"3"	"756.01"	"7860"
"1552"	"3"	"756.19"	"14886"
"1552"	"3"	"756.16"	"7"
"1552"	"3"	"756.15"	"27"
"1552"	"3"	"756.02"	"29439"
"1552"	"3"	"756.13"	"78"
"1552"	"3"	"756.12"	"40"
"1552"	"3"	"756.10"	"211"
"1552"	"3"	"756.25"	"284"
"1552"	"3"	"756.08"	"9"
"1552"	"3"	"756.18"	"68"
"1552"	"3"	"756.26"	"20"
"1552"	"3"	"756.03"	"111"
"1552"	"3"	"756.24"	"251"
"1552"	"3"	"756.07"	"15"
"1552"	"3"	"756.06"	"11"
"1552"	"3"	"756.17"	"147"
"1552"	"3"	"756.14"	"88"
"1552"	"3"	"756.11"	"133"
"1552"	"3"	"756.05"	"80"
"1552"	"3"	"756.20"	"6076"
"1552"	"3"	"756.21"	"59"
"1552"	"3"	"756.22"	"27328"
"1552"	"3"	"756.23"	"114"
"1552"	"3"	"756.09"	"77"
"1552"	"3"	"756.01"	"2258"
"1555"	"3"	"756.19"	"27831"
"1555"	"3"	"756.02"	"204290"
"1555"	"3"	"756.13"	"19223"
"1555"	"3"	"756.12"	"6979"
"1555"	"3"	"756.10"	"22131"
"1555"	"3"	"756.03"	"3347"
"1555"	"3"	"756.07"	"953"
"1555"	"3"	"756.06"	"1114"
"1555"	"3"	"756.17"	"9084"
"1555"	"3"	"756.14"	"3925"
"1555"	"3"	"756.11"	"13533"
"1555"	"3"	"756.05"	"1637"
"1555"	"3"	"756.21"	"14494"
"1555"	"3"	"756.04"	"312"
"1555"	"3"	"756.22"	"42357"
"1555"	"3"	"756.23"	"4777"
"1555"	"3"	"756.09"	"3888"
"1555"	"3"	"756.01"	"51691"
"1560"	"3"	"756.19"	"7467"
"1560"	"3"	"756.16"	"1179"
"1560"	"3"	"756.15"	"2825"
"1560"	"3"	"756.02"	"20325"
"1560"	"3"	"756.13"	"2890"
"1560"	"3"	"756.12"	"68"
"1560"	"3"	"756.10"	"731"
"1560"	"3"	"756.25"	"24"
"1560"	"3"	"756.08"	"400"
"1560"	"3"	"756.18"	"285"
"1560"	"3"	"756.26"	"1653"
"1560"	"3"	"756.03"	"5566"
"1560"	"3"	"756.24"	"5784"
"1560"	"3"	"756.07"	"1096"
"1560"	"3"	"756.06"	"902"
"1560"	"3"	"756.17"	"10106"
"1560"	"3"	"756.14"	"1057"
"1560"	"3"	"756.11"	"3116"
"1560"	"3"	"756.05"	"4271"
"1560"	"3"	"756.20"	"7055"
"1560"	"3"	"756.21"	"779"
"1560"	"3"	"756.04"	"1671"
"1560"	"3"	"756.22"	"50"
"1560"	"3"	"756.23"	"105"
"1560"	"3"	"756.09"	"1130"
"1560"	"3"	"756.01"	"12938"
"1562"	"3"	"756.19"	"69299"
"1562"	"3"	"756.16"	"1444"
"1562"	"3"	"756.15"	"5952"
"1562"	"3"	"756.02"	"92963"
"1562"	"3"	"756.13"	"21213"
"1562"	"3"	"756.12"	"9093"
"1562"	"3"	"756.10"	"12161"
"1562"	"3"	"756.25"	"50882"
"1562"	"3"	"756.08"	"6269"
"1562"	"3"	"756.18"	"12918"
"1562"	"3"	"756.26"	"1589"
"1562"	"3"	"756.03"	"17101"
"1562"	"3"	"756.24"	"4877"
"1562"	"3"	"756.07"	"3502"
"1562"	"3"	"756.06"	"2703"
"1562"	"3"	"756.17"	"32280"
"1562"	"3"	"756.14"	"4917"
"1562"	"3"	"756.11"	"37946"
"1562"	"3"	"756.05"	"11644"
"1562"	"3"	"756.20"	"23895"
"1562"	"3"	"756.21"	"50767"
"1562"	"3"	"756.04"	"2930"
"1562"	"3"	"756.22"	"39848"
"1562"	"3"	"756.23"	"16702"
"1562"	"3"	"756.09"	"9906"
"1562"	"3"	"756.01"	"169823"
"1563"	"3"	"756.19"	"928"
"1563"	"3"	"756.16"	"41"
"1563"	"3"	"756.15"	"165"
"1563"	"3"	"756.02"	"18808"
"1563"	"3"	"756.13"	"897"
"1563"	"3"	"756.12"	"538"
"1563"	"3"	"756.10"	"575"
"1563"	"3"	"756.25"	"19"
"1563"	"3"	"756.08"	"108"
"1563"	"3"	"756.18"	"411"
"1563"	"3"	"756.26"	"15"
"1563"	"3"	"756.03"	"670"
"1563"	"3"	"756.24"	"20"
"1563"	"3"	"756.07"	"84"
"1563"	"3"	"756.06"	"91"
"1563"	"3"	"756.17"	"1848"
"1563"	"3"	"756.14"	"427"
"1563"	"3"	"756.11"	"1177"
"1563"	"3"	"756.05"	"330"
"1563"	"3"	"756.20"	"9988"
"1563"	"3"	"756.21"	"56"
"1563"	"3"	"756.04"	"35"
"1563"	"3"	"756.22"	"55"
"1563"	"3"	"756.23"	"94"
"1563"	"3"	"756.09"	"187"
"1563"	"3"	"756.01"	"1324"
"1565"	"3"	"756.19"	"3614"
"1565"	"3"	"756.16"	"134"
"1565"	"3"	"756.15"	"217"
"1565"	"3"	"756.02"	"23830"
"1565"	"3"	"756.13"	"5939"
"1565"	"3"	"756.12"	"3819"
"1565"	"3"	"756.10"	"8812"
"1565"	"3"	"756.25"	"3357"
"1565"	"3"	"756.08"	"288"
"1565"	"3"	"756.18"	"3776"
"1565"	"3"	"756.26"	"753"
"1565"	"3"	"756.03"	"1644"
"1565"	"3"	"756.24"	"11129"
"1565"	"3"	"756.07"	"252"
"1565"	"3"	"756.06"	"124"
"1565"	"3"	"756.17"	"14191"
"1565"	"3"	"756.14"	"348"
"1565"	"3"	"756.11"	"7951"
"1565"	"3"	"756.05"	"291"
"1565"	"3"	"756.20"	"1356"
"1565"	"3"	"756.21"	"15477"
"1565"	"3"	"756.04"	"114"
"1565"	"3"	"756.22"	"3842"
"1565"	"3"	"756.23"	"2645"
"1565"	"3"	"756.09"	"321"
"1565"	"3"	"756.01"	"43663"
"1566"	"3"	"756.19"	"6969"
"1566"	"3"	"756.16"	"207"
"1566"	"3"	"756.15"	"3872"
"1566"	"3"	"756.02"	"18150"
"1566"	"3"	"756.13"	"3389"
"1566"	"3"	"756.12"	"2131"
"1566"	"3"	"756.10"	"4262"
"1566"	"3"	"756.25"	"980"
"1566"	"3"	"756.08"	"283"
"1566"	"3"	"756.18"	"2167"
"1566"	"3"	"756.26"	"2463"
"1566"	"3"	"756.03"	"14673"
"1566"	"3"	"756.24"	"7977"
"1566"	"3"	"756.07"	"268"
"1566"	"3"	"756.06"	"277"
"1566"	"3"	"756.17"	"11926"
"1566"	"3"	"756.14"	"5695"
"1566"	"3"	"756.11"	"1346"
"1566"	"3"	"756.05"	"6915"
"1566"	"3"	"756.20"	"5898"
"1566"	"3"	"756.21"	"6458"
"1566"	"3"	"756.04"	"166"
"1566"	"3"	"756.22"	"6564"
"1566"	"3"	"756.23"	"13215"
"1566"	"3"	"756.09"	"4638"
"1566"	"3"	"756.01"	"21001"
"1568"	"3"	"756.19"	"821"
"1568"	"3"	"756.02"	"6227"
"1568"	"3"	"756.13"	"116"
"1568"	"3"	"756.12"	"51"
"1568"	"3"	"756.10"	"52"
"1568"	"3"	"756.03"	"2715"
"1568"	"3"	"756.07"	"144"
"1568"	"3"	"756.06"	"94"
"1568"	"3"	"756.17"	"3724"
"1568"	"3"	"756.14"	"78"
"1568"	"3"	"756.11"	"4267"
"1568"	"3"	"756.05"	"571"
"1568"	"3"	"756.21"	"56"
"1568"	"3"	"756.04"	"92"
"1568"	"3"	"756.22"	"117"
"1568"	"3"	"756.23"	"11"
"1568"	"3"	"756.09"	"87"
"1568"	"3"	"756.01"	"6590"
"1569"	"3"	"756.19"	"185"
"1569"	"3"	"756.16"	"28"
"1569"	"3"	"756.15"	"368"
"1569"	"3"	"756.02"	"11534"
"1569"	"3"	"756.13"	"158"
"1569"	"3"	"756.12"	"143"
"1569"	"3"	"756.10"	"1123"
"1569"	"3"	"756.25"	"2622"
"1569"	"3"	"756.08"	"2562"
"1569"	"3"	"756.18"	"5063"
"1569"	"3"	"756.26"	"6969"
"1569"	"3"	"756.03"	"158"
"1569"	"3"	"756.24"	"2615"
"1569"	"3"	"756.07"	"7"
"1569"	"3"	"756.06"	"4"
"1569"	"3"	"756.17"	"572"
"1569"	"3"	"756.14"	"50"
"1569"	"3"	"756.11"	"152"
"1569"	"3"	"756.05"	"75"
"1569"	"3"	"756.20"	"1413"
"1569"	"3"	"756.21"	"7750"
"1569"	"3"	"756.04"	"993"
"1569"	"3"	"756.22"	"3100"
"1569"	"3"	"756.23"	"13200"
"1569"	"3"	"756.09"	"84"
"1569"	"3"	"756.01"	"5599"
"1570"	"3"	"756.19"	"39"
"1570"	"3"	"756.02"	"117"
"1570"	"3"	"756.13"	"22"
"1570"	"3"	"756.12"	"2"
"1570"	"3"	"756.10"	"95"
"1570"	"3"	"756.03"	"5"
"1570"	"3"	"756.06"	"5"
"1570"	"3"	"756.17"	"8"
"1570"	"3"	"756.14"	"16"
"1570"	"3"	"756.11"	"13"
"1570"	"3"	"756.05"	"8"
"1570"	"3"	"756.21"	"4"
"1570"	"3"	"756.22"	"275"
"1570"	"3"	"756.23"	"27"
"1570"	"3"	"756.09"	"7"
"1570"	"3"	"756.01"	"41"
"1571"	"3"	"756.19"	"1368"
"1571"	"3"	"756.16"	"16"
"1571"	"3"	"756.15"	"20"
"1571"	"3"	"756.02"	"1993"
"1571"	"3"	"756.13"	"176"
"1571"	"3"	"756.12"	"43"
"1571"	"3"	"756.10"	"15"
"1571"	"3"	"756.25"	"35"
"1571"	"3"	"756.08"	"58"
"1571"	"3"	"756.18"	"240"
"1571"	"3"	"756.26"	"2"
"1571"	"3"	"756.03"	"120"
"1571"	"3"	"756.24"	"12"
"1571"	"3"	"756.07"	"24"
"1571"	"3"	"756.06"	"52"
"1571"	"3"	"756.17"	"163"
"1571"	"3"	"756.14"	"130"
"1571"	"3"	"756.11"	"130"
"1571"	"3"	"756.05"	"138"
"1571"	"3"	"756.20"	"429"
"1571"	"3"	"756.21"	"1"
